"Pathogen2","HHSregion","variable","neutral","psi","chi","co_infect"
"fluA",5,"rho2",0.000473942577939666,0.000844727456682695,0.000792748344911853,0.000814324539061429
"fluA",5,"psi",0,0.999989999798608,0,0.999989999501582
"fluA",5,"chi",0,0,0.299107657497181,0.221867199902827
"fluA",5,"loglik",-17674.4874132221,-15063.1601721504,-14837.6840353319,-14526.3861720595
"fluA",5,"AIC",35364.9748264441,30144.3203443007,29693.3680706637,29072.772344119
"fluA",5,"R2",0.805507942038137,0.809183189066638,0.809366246518544,0.816723084852966
"fluA",5,"RMSE",203.480992829438,191.867285934906,191.201827324867,189.744452021429
"fluA",6,"R01",1.063637743679,1.52748300500211,1.06364134833527,1.74878689396924
"fluA",6,"R02",1.43504891392707,1.44156575250822,1.43505124118748,1.17532420108462
"fluA",6,"amplitude1",0.327604799149638,0.198215740130254,0.327607162542534,0.136025712729262
"fluA",6,"amplitude2",0.0551103642677843,0.0764591317892361,0.0551094408685398,0.143213581842682
"fluA",6,"tpeak1",0.808596215577202,0.829677123975787,0.808597101664207,0.865228791928799
"fluA",6,"tpeak2",0.0458242614537697,0.0452548817942711,0.0458281139255589,0.934418758690757
"fluA",6,"rho1",0.00172984128707972,0.000433347100541379,0.00172978858642323,0.00036354443115134
"fluA",6,"rho2",0.000413527378025509,0.00041729357389814,0.000413526190566336,0.00080768386057059
"fluA",6,"psi",0,0.999989999905436,0,0.999989993899828
"fluA",6,"chi",0,0,4.54080040235283e-09,0.226694248318278
"fluA",6,"loglik",-14089.4582728149,-14041.5304890133,-14089.4582742117,-13869.3795223801
"fluA",6,"AIC",28194.9165456299,28101.0609780266,28196.9165484234,27758.7590447602
"fluA",6,"R2",0.697677719402871,0.709155244206595,0.69767679636907,0.711456086996894
"fluA",6,"RMSE",143.434684495391,143.40924467247,143.434688458683,142.849586340001
"fluA",7,"R01",1.45885628403394,1.46536732452956,1.22022695809022,1.87872641134629
"fluA",7,"R02",1.41486097769781,1.40408242164524,1.46703987382107,1.22522172898777
"fluA",7,"amplitude1",0.203487861665986,0.211499555690116,0.255431165902744,0.109927674756961
"fluA",7,"amplitude2",0.0880038120474592,0.106248616762673,0.0880260443360671,0.167489460883739
"fluA",7,"tpeak1",0.878677359357021,0.881656794052951,0.889408254788394,0.975964751839499
"fluA",7,"tpeak2",0.0687259719335594,0.0672174607535713,0.102764877198777,0.0285581609039439
"fluA",7,"rho1",0.000356964695457705,0.00035538436883824,0.000668521975458251,0.000267377422305615
"fluA",7,"rho2",0.000370973816668763,0.000382384517970559,0.000366284790760893,0.000704126442010038
"fluA",7,"psi",0,0.999989999542775,0,0.999989996036906
"fluA",7,"chi",0,0,0.262015711690035,0.482962473318437
"fluA",7,"loglik",-4497.10950723391,-4456.55233084749,-4343.83060128283,-4097.47222869551
"fluA",7,"AIC",9010.21901446783,8931.10466169499,8705.66120256567,8214.94445739102
"fluA",7,"R2",0.723687847689327,0.728951972243515,0.729544988778835,0.747306948655986
"fluA",7,"RMSE",42.2721615305893,42.2154310322979,41.7330610332363,39.6037162603902
"fluA",8,"R01",1.30842021706617,1.30811178346624,1.30853403369146,1.30845789817265
"fluA",8,"R02",1.48520656650682,1.48469295174782,1.48482684114692,1.4844517755719
"fluA",8,"amplitude1",0.418671287177982,0.418743747604935,0.418697381323792,0.418699628820717
