"HHS_region","pathogen2","psi","loglik"
4,"fluB",0.01,-4588.0132748205
4,"fluB",0.04,-4589.30160658352
4,"fluB",0.07,-4590.58680729391
4,"fluB",0.1,-4591.86801173071
4,"fluB",0.13,-4593.14439546675
4,"fluB",0.16,-4594.41491196719
4,"fluB",0.19,-4595.67839065037
4,"fluB",0.22,-4596.93342656994
4,"fluB",0.25,-4598.1785395607
4,"fluB",0.28,-4599.41192169321
