"HHS_region","pathogen2","psi","loglik"
1,"fluB",0.01,-1328.43447725638
1,"fluB",0.04,-1323.64897731515
1,"fluB",0.07,-1329.71458158733
1,"fluB",0.1,-1330.37533181672
1,"fluB",0.13,-1371.95285157995
1,"fluB",0.16,-1373.20885042049
1,"fluB",0.19,-1332.44392527138
1,"fluB",0.22,-1375.74319749632
1,"fluB",0.25,-1377.02089104401
1,"fluB",0.28,-1378.30497035694
