"HHS_region","pathogen2","psi","loglik"
3,"fluB",0.01,-2292.08267655302
3,"fluB",0.04,-2292.26180215129
3,"fluB",0.07,-2292.44325371411
3,"fluB",0.1,-2292.62716157441
3,"fluB",0.13,-2292.81349641563
3,"fluB",0.16,-2293.00230053616
3,"fluB",0.19,-2293.19352534126
3,"fluB",0.22,-2293.38716221254
3,"fluB",0.25,-2293.58326436799
3,"fluB",0.28,-2293.78183016
