"HHS_region","pathogen2","psi","loglik"
4,"fluB",0.01,-4588.01327479137
4,"fluB",0.04,-4589.30160062019
4,"fluB",0.07,-4590.58680706986
4,"fluB",0.1,-4591.86801407842
4,"fluB",0.13,-4593.14438812492
4,"fluB",0.16,-4653.17723073225
4,"fluB",0.19,-4595.67839799994
4,"fluB",0.22,-4653.96270324354
4,"fluB",0.25,-4654.35722902294
4,"fluB",0.28,-4599.41192184702
