"HHS_region","pathogen2","psi","loglik"
10,"fluB",0.71,-2314.35635297992
10,"fluB",0.74,-2311.48145528906
10,"fluB",0.77,-2312.73961446289
10,"fluB",0.8,-2313.52510788803
10,"fluB",0.83,-2313.41133506324
10,"fluB",0.86,-2313.38353234903
10,"fluB",0.89,-2311.55892748556
10,"fluB",0.92,-2312.21654736102
10,"fluB",0.95,-2312.83806739997
10,"fluB",0.98,-2310.35399514824
