"HHS_region","pathogen2","psi","loglik"
8,"fluB",0,-2720.77338940321
8,"fluB",0.1,-3654.80606935992
8,"fluB",0.2,-3662.54423637547
8,"fluB",0.3,-2713.92248884072
8,"fluB",0.4,-3678.376414465
8,"fluB",0.5,-3686.34020113334
8,"fluB",0.6,-3703.04891396748
8,"fluB",0.7,-3704.02099569434
8,"fluB",0.8,-3705.13357098082
8,"fluB",0.9,-2687.89206380566
8,"fluB",1,-3707.76715219494
8,"fluB",0.993051032126315,-3707.66679821104
