"HHS_region","pathogen2","psi","loglik"
7,"fluB",0.71,-2372.15486622114
7,"fluB",0.74,-2372.14283099902
7,"fluB",0.77,-2256.58565182253
7,"fluB",0.8,-2255.3352445186
7,"fluB",0.83,-2255.93603987738
7,"fluB",0.86,-2372.09533503808
7,"fluB",0.89,-2255.38200034697
7,"fluB",0.92,-2372.07195635524
7,"fluB",0.95,-2256.03391149372
7,"fluB",0.98,-2372.04884109766
