"HHS_region","pathogen2","psi","loglik"
2,"fluB",0.71,-3222.48415397225
2,"fluB",0.74,-3222.00182580156
2,"fluB",0.77,-3221.52144719087
2,"fluB",0.8,-3221.04326489793
2,"fluB",0.83,-3220.56718368575
2,"fluB",0.86,-3359.75910651071
2,"fluB",0.89,-3219.62117833187
2,"fluB",0.92,-3219.15141961601
2,"fluB",0.95,-3360.30769049668
2,"fluB",0.98,-3360.50273296953
