"HHS_region","pathogen2","psi","loglik"
9,"fluB",0.71,-6487.43360801106
9,"fluB",0.74,-6475.33239502132
9,"fluB",0.77,-6499.10258934465
9,"fluB",0.8,-6488.75911285888
9,"fluB",0.83,-6473.65686087032
9,"fluB",0.86,-6498.30482450176
9,"fluB",0.89,-7099.82469148286
9,"fluB",0.92,-6484.05864681235
9,"fluB",0.95,-6489.87063597602
9,"fluB",0.98,-6496.19168273839
