	GMRF Skyride: gisaid_Vic_100901_190430_combined.log			
Time	Mean	Median	Upper	Lower
2015.2780225618314	4.274676658995913	3.8725735552995126	9.081320011288955	1.819476214632674
2015.1792907462664	3.345815526621336	3.03993108050619	7.016532688285398	1.3787545192002697
2015.0805589307013	2.7755605552979987	2.5347844858709605	5.877361143232601	1.120254966210686
2014.9818271151362	2.4918463859264364	2.2122636139159004	5.730576337744259	0.9360557359083199
2014.883095299571	4.092362342814326	2.5651323832863993	16.939387428897046	0.9009233729221859
2014.784363484006	16.00209446714536	8.620815603436533	68.56143433805191	1.2579895637263432
2014.685631668441	33.64912166383289	28.540677371594747	90.30010282439343	4.968959645736555
2014.5868998528758	27.637293500805864	23.829123850761487	68.79725346194684	9.468889263339781
2014.4881680373107	15.75032744358187	13.888222655273106	36.863741357991316	5.828252751280078
2014.3894362217457	9.15489619411128	8.124952094657129	20.70451885869191	3.4678920500071535
2014.2907044061806	5.626851604969719	4.972105251332468	13.092960140875332	2.052702869269505
2014.1919725906155	5.275287251570597	4.229331403957603	15.348642266516016	1.4105527715580277
2014.0932407750504	9.776986708682971	8.227248732952924	25.243286257140333	3.0195319605313298
2013.9945089594853	6.603475971638504	5.394776785032895	18.280577580206653	1.571675183364952
2013.8957771439202	1.8376586991090051	1.4544541900695236	5.515413273182807	0.4382431902623228
2013.7970453283551	5.860223930440528	4.602684746128797	19.26875253458922	0.4639550105701227
2013.69831351279	8.341998294203433	7.373896536694025	19.342499927603573	3.0269295301095607
2013.599581697225	7.076568938311212	6.394745892085389	15.495070585642189	2.8501024740784113
2013.5008498816599	6.571917171074654	5.9505709991186375	14.302158788387532	2.575877042305035
2013.4021180660948	6.388671018737163	5.710630588582633	14.017923267577633	2.519579724974795
2013.3033862505297	6.350785956034049	5.673530686143692	14.058400866715782	2.5016567283641495
2013.2046544349646	6.3130102612713905	5.639237258216976	13.777541530097393	2.5272321643303775
2013.1059226193995	6.319978684666667	5.657606495728334	14.047829885720551	2.485059391637008
2013.0071908038344	6.4684082358363115	5.703759491111793	14.953243653052327	2.4505927874343487
2012.9084589882693	7.1646388249739115	6.327844553431498	16.766066759564485	2.554229298659383
2012.8097271727042	8.180070512655806	7.201902878019969	18.363632452127685	3.0961914265550643
2012.7109953571392	8.140831761520984	7.170710558106373	19.292668202914165	3.0034038044469833
2012.612263541574	6.918934565948834	5.937746625060042	17.488580514734842	2.195829308632332
2012.513531726009	7.3667952290471765	6.25851851140415	19.281301560588133	2.2048514485567248
2012.414799910444	10.686775808100567	8.850504247402197	29.266270374697747	3.1368160611784464
2012.3160680948788	11.500493250644272	9.593880268207045	31.23357110843018	3.4683473057651666
2012.2173362793137	8.879649408941367	7.387614201866952	24.227465868481893	2.691533709764229
2012.1186044637486	4.713350975878515	3.857432034216185	12.655461500360966	1.3803186536038468
2012.0198726481835	116.07322452325185	71.28518160260353	499.85941244615395	1.7499242931389254
2011.9211408326184	75.34900242176042	61.06219089982458	213.09903466334544	22.60420908299737
2011.8224090170534	39.346632863896566	34.18485957983455	95.921445911943	13.534602513483536
2011.7236772014883	26.40315304646977	23.617154022039525	61.72728861452097	9.924501892162072
2011.6249453859232	19.874243484565145	17.814159493089242	44.77541479868088	7.7215355693234065
2011.526213570358	16.220970022472617	14.449950883318142	35.79351609968674	6.47504475665831
2011.427481754793	13.971373063165446	12.476910780096485	31.106667573764163	5.765973145288204
2011.328749939228	12.491582529734101	11.229190485474875	27.070743311635155	5.167757449051668
2011.2300181236628	11.5825739831332	10.39277105157023	25.177361549116643	4.822918904149321
2011.1312863080977	10.771678318123627	9.743343359115219	23.10666213130525	4.390218583640597
2011.0325544925327	8.992569779740462	8.113716637227759	19.726969894772417	3.534841568504906
2010.9338226769676	7.923062709107295	7.057680127728028	17.880171135900046	3.1127273937786972
2010.8350908614025	6.38408054484117	5.6567774595373885	14.723402471909907	2.4406238800582813
2010.7363590458374	5.15556813473738	4.491916808444707	12.259324162005477	1.8597710124655873
2010.6376272302723	4.340244208051751	3.7344830818292114	10.632673206706588	1.4716334503776698
2010.5388954147072	3.7852501673257546	3.213566474630124	9.856640498275805	1.2278603299214481
2010.4401635991421	3.4626338001603463	2.885153167765156	9.296639730786652	1.0603891779645003
2010.341431783577	3.255736347633932	2.6876475072516732	8.83067865935856	0.9707217752302949
2010.242699968012	3.139841887968855	2.561625588394595	8.645705339448492	0.916498138545925
2010.1439681524469	3.0055104005248743	2.4733709148072265	8.4286270428072	0.8615939436304314
2010.0452363368818	2.83934336357767	2.3083981072259094	8.071005454116102	0.7786898355081762
2009.9465045213167	2.609409286375261	2.1017249331068864	7.420576429219816	0.6676942093391002
2009.8477727057516	2.341939558779363	1.8729923854935493	6.859747274431687	0.5279730558530196
2009.7490408901865	2.07021200712464	1.6566283245047635	6.353561405096084	0.4523899310166188
2009.6503090746214	1.9319251083957445	1.5448827183352114	5.592354178149538	0.4342033155443295
2009.5515772590563	NaN	NaN	NaN	NaN
