Date-state,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1972-NV,0.460,0.477,0.384,0.457,0.344,1.132,0.092,0.534,1.061,1.779,1.361,0.902
1973-NV,1.382,1.319,1.847,0.753,0.742,0.553,0.495,0.483,0.287,0.589,1.420,1.116
1974-NV,1.198,0.381,1.093,0.634,0.146,0.021,0.694,0.283,0.044,1.850,0.514,1.105
1975-NV,0.857,0.982,1.930,1.333,0.828,0.683,0.698,0.642,0.608,1.486,0.616,0.358
1976-NV,0.347,1.810,0.549,0.855,0.619,0.521,1.264,0.827,1.822,0.974,0.177,0.032
1977-NV,0.658,0.340,0.612,0.229,2.241,1.152,0.451,1.316,0.389,0.113,0.728,1.683
1978-NV,1.710,1.848,2.450,2.320,0.418,0.102,0.253,0.243,1.687,0.433,1.267,0.970
1979-NV,1.657,1.174,1.425,0.597,0.805,0.286,0.901,1.145,0.125,0.795,0.729,0.515
1980-NV,2.808,1.927,1.245,0.769,2.430,0.659,0.783,0.222,1.024,0.320,0.655,0.438
1981-NV,0.792,0.462,1.778,0.710,1.784,0.142,0.170,0.340,0.430,1.438,1.297,1.471
1982-NV,1.152,0.702,1.905,0.639,0.723,0.944,0.898,0.748,2.196,1.245,1.452,1.091
1983-NV,1.579,1.351,2.479,1.503,0.597,0.829,0.158,2.315,1.211,1.009,2.016,3.050
1984-NV,0.370,0.844,1.011,0.982,0.512,1.035,1.686,1.335,0.549,1.339,1.558,1.206
1985-NV,0.617,0.606,1.206,0.311,0.589,0.237,0.876,0.036,0.984,0.696,1.907,0.758
1986-NV,0.606,2.259,1.212,1.255,0.691,0.206,0.468,0.450,0.894,0.590,0.387,0.297
1987-NV,0.921,0.990,1.416,0.585,2.499,0.610,0.646,0.204,0.041,1.193,1.939,1.000
1988-NV,1.472,0.306,0.364,1.796,0.906,0.494,0.241,0.656,0.315,0.138,1.714,0.931
1989-NV,0.627,0.728,1.404,0.270,1.081,0.586,0.272,0.822,0.696,0.580,0.580,0.114
1990-NV,1.059,0.935,0.715,1.528,1.281,0.590,0.564,0.670,0.599,0.282,0.492,0.602
1991-NV,0.472,0.591,2.082,0.769,1.741,0.592,0.251,0.609,0.880,0.806,0.944,0.624
1992-NV,0.615,1.215,1.814,0.246,0.345,0.930,0.531,0.425,0.255,1.069,0.645,1.840
1993-NV,2.479,1.797,1.276,0.470,0.706,1.466,0.307,0.373,0.183,0.967,0.483,0.482
1994-NV,0.424,1.235,0.740,1.314,1.342,0.066,0.191,0.403,0.498,0.622,1.690,1.141
1995-NV,2.535,0.528,2.373,1.376,2.722,1.542,0.330,0.265,0.265,0.059,0.337,1.677
1996-NV,1.911,1.489,1.213,0.658,1.479,0.329,0.490,0.115,0.301,0.877,1.393,2.372
1997-NV,2.182,0.494,0.286,0.907,0.407,1.807,0.658,0.340,1.248,0.514,0.880,0.519
1998-NV,1.392,2.888,1.737,1.214,2.599,1.754,0.879,0.264,1.861,1.121,0.923,0.461
1999-NV,1.330,0.798,0.412,1.622,0.766,1.047,0.488,0.524,0.257,0.165,0.245,0.225
2000-NV,1.487,2.264,0.995,0.708,1.134,0.243,0.044,0.862,0.341,1.631,0.405,0.396
2001-NV,1.134,1.093,1.017,1.158,0.144,0.139,0.752,0.281,0.256,0.281,1.315,1.417
2002-NV,0.719,0.597,0.563,0.931,0.440,0.281,0.299,0.065,0.493,0.375,0.971,0.824
2003-NV,0.563,1.050,0.854,1.756,0.946,0.111,0.511,1.112,0.308,0.123,1.003,1.795
2004-NV,0.569,1.666,0.365,1.058,0.654,0.353,0.543,0.807,0.498,2.282,1.469,1.347
2005-NV,2.228,1.441,1.322,1.426,2.100,0.541,0.347,0.525,0.358,0.912,0.822,1.956
2006-NV,1.517,0.833,1.755,1.817,0.574,0.327,0.636,0.061,0.205,0.873,0.684,0.680
2007-NV,0.335,1.067,0.607,0.905,0.314,0.373,0.406,0.509,0.823,0.681,0.353,1.411
2008-NV,1.494,1.077,0.411,0.262,1.022,0.292,0.287,0.179,0.135,0.376,1.141,1.220
2009-NV,0.904,1.088,0.708,1.113,0.650,1.955,0.378,0.351,0.155,0.827,0.193,1.213
2010-NV,1.526,1.010,0.966,1.319,1.175,0.212,0.333,0.233,0.303,2.173,1.257,2.880
2011-NV,0.305,0.867,1.635,1.340,1.624,0.598,0.467,0.223,0.467,0.926,0.409,0.124
2012-NV,1.000,0.531,0.997,0.681,0.311,0.098,0.742,0.947,0.536,0.660,0.503,1.871
2013-NV,0.713,0.402,0.418,0.567,0.728,0.128,0.692,0.522,1.326,0.611,0.750,0.625
2014-NV,0.537,1.283,1.077,0.708,0.828,0.136,0.712,1.485,1.139,0.134,0.784,1.373
2015-NV,0.519,0.634,0.396,0.755,2.140,0.563,1.224,0.500,0.364,1.749,1.355,1.438
2016-NV,1.746,0.473,1.073,1.669,1.041,0.401,0.199,0.307,0.675,1.465,0.514,2.058
2017-NV,2.923,1.609,1.140,1.212,0.530,0.600,0.584,0.572,0.989,0.189,0.960,0.211
2018-NV,1.025,0.461,1.707,0.884,1.521,0.150,0.627,0.207,0.041,1.040,0.857,1.026
2019-NV,1.377,2.552,2.035,1.356,2.614,0.315,0.238,0.199,0.898,0.137,0.968,1.554
2020-NV,0.785,0.378,1.340,0.629,0.684,0.603,0.108,0.121,0.080,0.071,0.771,0.615
1948-WA,7.305,9.900,4.984,4.987,6.948,2.994,1.991,2.969,4.261,4.228,11.856,11.410
1949-WA,1.931,12.839,4.569,2.792,1.831,1.273,1.352,1.114,2.539,5.082,11.470,11.699
1950-WA,10.038,10.642,10.422,5.172,1.749,1.494,1.351,2.087,1.901,10.605,10.570,10.464
1951-WA,11.850,10.734,6.373,1.120,2.890,0.697,0.349,1.177,3.219,8.702,8.457,8.062
1952-WA,7.413,4.888,4.942,2.667,1.854,2.559,0.679,1.096,0.771,1.626,2.268,9.473
1953-WA,20.581,5.584,5.235,3.751,3.647,2.878,0.738,1.897,3.100,5.346,9.243,12.074
1954-WA,14.358,9.325,3.650,4.576,1.753,3.463,1.780,2.654,2.608,4.180,11.219,8.108
1955-WA,4.494,6.596,6.879,6.042,2.614,2.299,2.990,0.198,2.101,10.130,13.303,12.662
1956-WA,11.654,6.057,9.719,0.863,1.279,4.225,0.566,1.660,3.839,9.796,3.532,10.572
1957-WA,4.629,7.993,8.611,3.650,2.245,2.250,1.630,1.619,1.111,5.002,4.725,11.143
1958-WA,10.269,8.276,3.618,6.156,1.482,2.089,0.268,0.723,2.787,6.201,13.046,9.664
1959-WA,11.679,5.345,7.184,5.555,2.873,2.695,0.826,1.171,6.662,6.008,9.844,8.148
1960-WA,7.152,7.360,6.792,5.584,5.380,1.344,0.034,2.937,1.553,5.973,11.355,5.372
1961-WA,11.043,14.558,8.468,4.416,3.727,1.128,1.064,1.397,1.916,6.123,7.179,9.874
1962-WA,5.116,3.371,5.688,5.150,3.352,1.779,0.743,3.091,3.239,5.552,13.135,7.390
1963-WA,3.018,7.351,5.221,5.078,2.316,2.202,2.347,1.655,1.980,7.421,11.422,7.919
1964-WA,14.529,3.519,7.113,3.734,2.212,3.423,1.943,2.383,3.575,2.951,9.192,10.689
1965-WA,11.752,7.659,1.308,4.466,2.817,0.679,0.664,2.646,1.109,4.220,7.799,8.979
1966-WA,9.895,4.672,7.609,2.351,2.245,2.279,2.176,0.796,2.272,5.773,8.359,12.889
1967-WA,14.201,6.324,7.131,3.949,1.422,1.494,0.353,0.106,2.148,12.708,4.864,10.162
1968-WA,10.884,8.587,7.474,3.544,2.667,3.573,0.962,4.216,3.700,7.113,8.840,11.750
1969-WA,10.007,4.899,3.928,5.153,2.725,1.816,0.740,0.800,6.171,3.326,4.403,9.051
1970-WA,11.830,4.256,3.973,6.525,1.738,0.865,0.922,0.346,4.101,4.888,8.296,12.085
1971-WA,13.848,6.603,10.546,3.129,2.377,3.085,1.001,0.991,4.065,5.063,8.854,11.483
1972-WA,11.623,11.257,9.972,6.530,1.634,2.533,2.570,1.351,5.291,1.340,6.085,13.515
1973-WA,7.412,2.772,4.162,2.024,2.973,2.954,0.316,0.592,2.952,5.874,12.592,12.992
1974-WA,14.647,8.369,9.189,5.078,4.019,2.091,2.792,0.274,0.826,1.697,8.857,11.536
1975-WA,11.227,7.644,5.795,2.897,2.885,1.779,0.634,4.602,0.171,11.569,11.229,13.813
1976-WA,10.439,8.488,6.266,3.418,2.817,1.811,1.429,3.560,1.415,2.858,2.560,4.410
1977-WA,3.261,4.589,7.707,2.084,4.557,1.216,1.087,3.682,4.382,4.224,10.985,12.709
1978-WA,6.636,4.997,4.447,4.565,3.728,1.622,1.508,3.009,6.230,1.475,6.697,5.120
1979-WA,2.991,10.813,3.668,3.798,2.139,1.264,1.634,1.360,3.219,6.174,3.366,15.285
1980-WA,6.763,8.209,5.627,4.383,2.348,3.168,1.102,1.403,3.469,1.639,11.996,11.889
1981-WA,2.993,8.795,4.147,6.461,3.256,4.858,1.287,0.601,4.176,7.556,7.434,11.535
1982-WA,11.599,11.003,5.639,5.199,1.238,1.634,1.976,1.364,2.896,6.673,7.059,10.874
1983-WA,11.458,9.032,8.397,2.885,2.427,3.263,4.082,1.826,3.539,2.525,15.821,6.700
1984-WA,9.198,6.642,6.528,4.673,6.168,3.650,0.154,0.923,3.135,6.513,12.461,7.483
1985-WA,0.929,4.900,4.944,4.015,2.093,2.823,0.257,1.070,3.316,10.230,6.438,2.278
1986-WA,10.655,8.330,4.986,3.926,4.173,1.347,1.742,0.173,3.548,3.846,11.818,5.764
1987-WA,8.296,4.705,7.379,3.746,3.860,0.815,1.388,0.541,0.860,0.441,5.039,10.894
1988-WA,6.100,3.744,8.337,5.856,4.633,2.236,1.203,0.635,3.077,4.212,12.138,6.489
1989-WA,8.089,4.186,8.162,3.906,3.117,1.475,1.264,1.718,0.451,4.640,9.749,5.855
1990-WA,13.508,9.283,4.371,3.948,3.497,3.883,0.808,2.235,0.381,9.184,16.147,8.406
1991-WA,7.131,8.433,5.714,7.087,2.925,2.426,0.867,3.419,0.307,2.325,10.853,6.805
1992-WA,11.322,5.280,1.620,6.305,0.820,2.382,1.673,1.088,3.251,3.682,8.543,7.101
1993-WA,5.810,0.766,6.058,6.896,4.529,3.562,2.714,0.879,0.395,2.767,3.658,8.485
1994-WA,5.841,8.099,5.412,3.804,2.334,2.824,0.771,0.607,2.193,7.570,10.323,11.746
1995-WA,8.252,7.363,6.761,4.087,1.695,2.021,1.798,2.741,2.317,7.575,17.092,10.054
1996-WA,9.979,10.640,2.977,8.173,4.358,1.221,1.024,0.943,3.262,8.501,9.401,15.743
1997-WA,11.292,5.464,12.527,5.698,3.698,4.115,2.249,1.691,5.888,10.307,6.302,6.601
1998-WA,12.015,6.483,5.959,2.076,3.680,1.838,1.247,0.201,0.742,4.453,15.220,14.730
1999-WA,11.768,14.859,7.306,2.220,3.468,2.655,1.409,1.630,0.600,5.602,12.673,11.012
2000-WA,8.491,5.516,5.265,3.145,4.326,2.965,0.935,0.737,2.690,4.438,4.227,5.030
2001-WA,4.819,2.973,4.955,4.556,2.798,3.354,0.981,2.559,1.218,6.921,11.102,11.230
2002-WA,11.325,6.452,6.800,4.873,2.583,2.311,0.729,0.347,1.257,1.019,5.714,9.568
2003-WA,11.321,3.332,10.736,5.245,1.791,0.686,0.289,0.277,1.704,11.015,10.100,7.367
2004-WA,8.880,4.228,5.060,1.560,3.721,1.834,0.513,4.501,4.330,5.603,6.221,7.516
2005-WA,7.214,1.983,6.370,5.193,4.315,2.474,1.505,0.835,2.377,6.152,7.626,9.393
2006-WA,17.028,5.005,5.106,3.739,2.828,2.374,0.554,0.249,1.837,2.548,20.345,9.687
2007-WA,8.393,6.530,8.482,3.197,1.775,2.228,1.836,0.974,2.241,6.171,5.492,12.631
2008-WA,7.948,5.388,6.068,3.452,2.064,2.469,0.768,3.229,0.918,3.709,10.532,7.711
2009-WA,9.037,2.596,6.670,3.816,4.534,0.859,0.540,1.117,2.652,8.476,13.410,4.600
2010-WA,9.391,4.836,5.640,5.722,5.650,3.634,0.352,1.165,5.218,6.133,8.108,11.210
2011-WA,10.212,6.128,11.235,6.837,5.001,1.699,1.505,0.378,2.273,4.819,9.491,4.651
2012-WA,9.369,7.048,10.821,5.315,3.377,4.200,1.611,0.134,0.257,9.583,10.590,11.966
2013-WA,6.183,4.396,5.814,6.399,4.099,2.354,0.125,2.035,8.071,2.169,5.758,4.349
2014-WA,6.784,9.093,11.627,5.415,3.679,1.734,1.102,1.663,2.938,9.365,8.814,9.038
2015-WA,7.508,6.396,6.333,2.748,1.236,0.521,0.615,2.294,2.581,6.386,11.106,16.100
2016-WA,9.712,8.038,9.713,2.145,1.579,2.515,1.227,0.516,2.576,14.042,11.115,7.160
2017-WA,4.727,9.305,12.121,6.736,3.220,2.091,0.055,0.203,1.855,7.396,13.560,7.379
2018-WA,11.487,6.522,4.331,7.920,0.801,1.820,0.240,0.525,2.889,5.239,8.019,10.546
2019-WA,6.521,5.221,1.765,4.785,1.873,1.340,1.307,1.194,5.184,5.706,2.896,8.454
2020-WA,15.735,7.826,4.325,2.163,4.025,3.112,0.529,0.866,3.907,5.633,9.727,9.527
1948-UT,0.427,1.407,1.671,1.210,0.272,1.413,0.450,1.047,0.472,1.096,0.791,2.071
1949-UT,2.483,1.009,1.464,0.608,2.112,1.475,0.868,0.546,0.844,1.863,0.604,1.970
1950-UT,1.888,0.679,1.006,0.724,1.054,0.205,1.414,0.214,1.000,0.329,1.290,0.957
1951-UT,1.149,0.831,0.835,1.823,1.396,0.465,1.062,2.020,0.359,1.684,1.540,2.875
1952-UT,1.953,0.766,2.699,1.339,0.818,1.150,0.876,1.337,0.525,0.000,0.777,1.246
1953-UT,1.257,0.576,0.982,1.348,1.008,0.429,1.273,1.297,0.069,1.027,0.877,0.747
1954-UT,1.487,0.614,1.966,0.607,0.882,0.916,0.973,0.597,1.821,0.957,1.101,0.937
1955-UT,1.564,1.684,0.368,0.534,0.703,0.799,1.012,2.065,0.749,0.374,1.307,1.495
1956-UT,2.125,0.745,0.119,1.012,1.168,0.325,0.840,0.284,0.119,0.988,0.199,0.964
1957-UT,2.200,0.828,1.379,2.235,2.948,1.199,0.855,1.682,0.119,2.002,2.246,1.115
1958-UT,0.780,1.852,2.445,1.025,0.855,0.151,0.244,0.750,1.066,0.211,1.213,0.395
1959-UT,0.749,2.053,0.771,0.832,0.932,0.756,0.559,1.542,1.447,0.651,0.355,1.505
1960-UT,1.083,1.703,1.139,0.946,0.613,0.300,0.360,0.421,1.051,1.736,1.644,0.400
1961-UT,0.270,0.606,2.015,0.848,0.594,0.157,0.893,2.043,2.247,1.555,1.198,1.058
1962-UT,1.295,2.776,1.347,0.963,1.316,0.590,0.576,0.229,1.021,0.894,0.459,0.384
1963-UT,0.954,1.006,1.159,2.279,0.290,1.321,0.324,1.975,1.592,0.885,1.514,0.434
1964-UT,0.777,0.312,1.446,2.016,1.737,1.688,0.448,0.777,0.434,0.228,1.652,2.761
1965-UT,1.115,0.944,0.941,2.263,1.765,1.556,1.739,1.742,1.795,0.510,2.326,2.257
1966-UT,0.433,1.129,0.486,0.640,0.948,0.287,0.802,0.864,0.963,0.983,0.862,2.779
1967-UT,1.644,0.302,1.065,1.344,1.893,2.212,1.013,0.751,1.568,0.454,0.891,2.025
1968-UT,0.592,1.776,1.426,2.099,1.318,1.178,1.088,2.286,0.291,0.883,0.680,1.238
1969-UT,3.047,2.775,0.734,1.092,0.449,2.288,0.999,0.899,0.855,1.585,0.708,0.868
1970-UT,1.084,0.614,1.426,1.192,0.528,1.681,1.476,1.112,1.116,1.043,1.939,1.434
1971-UT,0.882,1.389,0.456,1.703,1.604,0.508,0.457,1.638,0.749,2.598,0.925,2.182
1972-UT,0.519,0.218,0.355,1.386,0.226,1.175,0.259,0.935,1.407,3.415,1.710,1.693
1973-UT,1.292,1.244,2.380,1.681,1.092,0.969,1.336,0.897,1.133,0.579,1.665,1.137
1974-UT,1.883,0.516,0.675,1.484,0.182,0.163,1.015,0.365,0.172,2.202,0.872,0.823
1975-UT,1.119,0.969,2.459,1.365,2.024,1.330,1.455,0.554,0.442,1.275,1.097,0.723
1976-UT,0.386,2.043,0.993,1.549,1.040,0.469,0.935,0.552,0.933,0.757,0.166,0.044
1977-UT,0.656,0.491,0.844,0.408,2.467,0.378,1.548,1.679,0.864,0.737,0.715,1.332
1978-UT,2.396,1.974,3.012,2.344,1.100,0.169,0.341,0.810,1.524,0.449,2.804,1.760
1979-UT,1.996,1.358,2.280,0.610,1.278,0.211,0.552,1.206,0.092,1.273,0.987,0.534
1980-UT,3.782,3.005,2.142,0.889,2.564,0.467,0.753,0.850,1.681,1.374,0.843,0.494
1981-UT,0.631,0.616,2.427,1.150,2.451,0.421,0.796,0.987,1.231,3.159,0.948,1.437
1982-UT,1.747,0.853,2.573,0.806,1.177,0.510,1.330,1.553,4.020,1.358,1.975,1.621
1983-UT,1.138,1.628,2.879,1.725,1.846,0.959,1.243,2.491,1.698,1.280,2.593,2.946
1984-UT,0.500,0.874,1.323,1.673,0.620,1.718,2.118,1.746,1.152,2.042,1.248,1.805
1985-UT,0.877,0.774,1.764,1.036,1.424,0.724,2.029,0.107,1.703,1.513,2.543,0.932
1986-UT,0.655,2.258,1.835,2.588,1.245,0.440,1.325,1.377,2.100,1.398,0.795,0.332
1987-UT,1.191,1.276,1.684,0.510,2.054,0.497,1.753,1.597,0.282,1.661,1.929,1.133
1988-UT,1.403,0.354,1.042,2.082,1.212,0.578,0.438,1.018,0.691,0.317,1.508,1.242
1989-UT,0.830,1.243,1.373,0.518,0.919,0.515,0.757,1.290,0.805,0.889,0.629,0.180
1990-UT,1.072,1.367,1.328,1.437,0.927,1.077,0.828,0.715,1.288,0.972,1.080,0.972
1991-UT,0.834,0.582,1.893,1.341,1.778,0.723,0.602,1.363,1.633,1.491,1.538,0.664
1992-UT,0.674,1.608,2.007,0.393,1.682,0.588,1.177,1.022,0.539,1.650,1.038,1.672
1993-UT,3.282,2.567,1.754,0.974,1.723,1.102,0.715,1.194,0.404,1.951,0.830,0.561
1994-UT,0.528,1.904,1.008,1.967,0.862,0.141,0.348,1.236,1.118,2.335,1.983,0.978
1995-UT,2.062,1.066,2.760,1.846,3.330,1.717,0.782,0.875,0.782,0.299,0.693,1.042
1996-UT,1.772,1.676,1.490,0.982,1.520,0.374,0.868,0.278,1.253,1.468,1.973,2.027
1997-UT,2.829,1.083,0.385,1.873,1.219,1.324,1.007,2.095,3.011,1.144,1.051,0.741
1998-UT,1.636,2.783,1.806,1.494,1.392,2.159,1.554,0.920,1.689,2.033,1.140,0.628
1999-UT,1.258,1.105,0.479,2.795,1.534,1.228,1.480,1.697,0.757,0.128,0.265,0.610
2000-UT,1.537,2.357,1.349,0.707,0.999,0.480,0.278,1.696,1.031,2.727,0.768,0.696
2001-UT,1.028,1.347,1.310,1.749,0.629,0.363,0.924,1.153,0.301,0.610,1.707,1.280
2002-UT,0.471,0.307,0.963,0.981,0.438,0.177,0.574,0.245,2.231,1.337,1.068,0.791
2003-UT,0.429,1.603,1.475,1.055,1.217,0.716,0.355,1.111,0.596,0.385,1.483,2.067
2004-UT,0.637,2.212,0.385,1.826,0.712,0.704,0.770,0.918,1.152,4.100,1.716,1.448
2005-UT,3.074,1.820,1.827,2.028,2.013,1.463,0.379,1.247,0.855,1.440,0.775,1.244
2006-UT,1.571,0.632,2.676,1.369,0.496,0.476,1.143,0.836,1.506,2.793,0.785,0.866
2007-UT,0.560,1.154,0.860,0.898,0.709,0.425,0.898,1.116,1.496,0.970,0.339,2.451
2008-UT,1.812,1.711,0.748,0.477,1.179,0.711,0.548,0.866,0.722,0.889,1.167,1.811
2009-UT,1.410,1.201,0.873,1.786,1.164,1.915,0.479,0.461,0.802,0.859,0.407,1.642
2010-UT,1.638,1.147,1.301,1.578,1.425,0.893,0.708,1.344,0.221,2.604,1.565,3.998
2011-UT,0.462,1.426,1.480,2.195,3.037,0.641,1.674,0.971,0.848,1.584,1.003,0.474
2012-UT,1.121,1.136,0.791,0.884,0.341,0.030,1.394,1.044,1.116,1.098,0.760,1.964
2013-UT,1.029,0.548,0.778,1.445,1.019,0.023,1.391,1.246,2.712,1.106,0.958,1.102
2014-UT,0.692,1.224,1.144,1.049,0.956,0.321,1.125,2.728,2.863,0.187,0.820,1.364
2015-UT,0.886,0.631,0.952,1.084,3.443,0.810,1.349,1.262,1.004,1.617,1.125,1.527
2016-UT,1.572,0.673,1.443,1.926,1.504,0.361,0.525,0.915,2.310,1.014,1.056,2.273
2017-UT,3.162,1.868,1.746,1.296,0.663,0.182,1.393,1.001,1.616,0.186,0.652,0.446
2018-UT,1.006,0.903,1.454,1.021,1.185,0.060,0.821,1.107,0.068,2.787,1.015,0.926
2019-UT,1.846,2.610,2.880,1.966,3.085,0.513,0.511,0.353,1.005,0.298,2.021,1.624
2020-UT,0.882,0.821,1.837,0.632,0.377,1.134,0.324,0.176,0.255,0.193,0.822,0.708
1948-WI,0.456,1.566,1.486,2.386,1.631,2.945,3.211,2.179,1.791,0.969,3.477,1.165
1949-WI,1.765,0.501,2.480,1.658,2.040,4.554,5.542,2.115,2.223,1.811,1.435,1.062
1950-WI,2.378,0.868,2.236,2.952,2.632,3.514,5.137,2.852,1.667,1.294,1.179,1.928
1951-WI,0.678,1.646,3.397,3.919,2.835,4.970,5.251,4.112,3.855,3.540,1.817,1.109
1952-WI,1.735,0.654,2.073,1.540,3.028,4.612,5.384,4.576,0.781,0.152,1.639,1.082
1953-WI,0.876,2.166,1.802,3.782,2.731,4.968,4.651,3.537,1.262,0.315,1.500,1.679
1954-WI,0.642,0.814,1.659,5.114,3.822,5.721,3.685,2.766,5.920,4.133,0.906,0.599
1955-WI,0.529,0.943,1.541,2.773,3.637,3.332,4.823,3.037,1.458,3.171,1.115,1.068
1956-WI,0.510,0.394,2.165,1.698,3.601,4.503,4.143,4.434,1.618,0.953,2.311,0.676
1957-WI,0.318,0.635,0.816,2.149,4.032,3.585,3.792,4.066,2.550,1.467,3.059,0.872
1958-WI,0.434,0.105,0.531,2.704,2.162,3.221,4.200,3.372,3.298,2.097,1.762,0.316
1959-WI,0.628,1.179,1.722,1.810,4.559,2.530,3.616,7.285,5.728,3.799,1.325,2.373
1960-WI,1.032,0.593,0.441,3.352,6.251,4.283,2.740,5.452,3.821,2.297,1.903,0.435
1961-WI,0.182,1.374,2.812,1.927,2.788,3.514,3.887,2.850,4.590,3.277,2.473,1.305
1962-WI,0.704,1.841,1.340,2.070,4.288,3.646,3.173,5.663,3.403,2.139,0.500,0.746
1963-WI,0.539,0.522,1.987,1.976,3.223,2.988,3.109,2.930,3.866,1.226,1.440,0.762
1964-WI,0.770,0.183,1.313,3.189,4.216,1.819,3.439,3.868,5.648,0.551,2.090,1.116
1965-WI,0.648,1.200,2.206,3.813,4.678,3.102,3.992,3.698,7.467,1.375,2.925,2.346
1966-WI,1.025,1.223,3.277,1.626,1.482,3.144,3.365,4.367,1.904,2.573,1.137,1.541
1967-WI,2.896,1.130,1.328,3.770,2.117,7.231,2.194,3.650,1.818,3.614,0.713,0.778
1968-WI,0.963,0.348,1.140,4.358,4.956,7.747,4.412,2.280,5.779,2.634,0.970,2.991
1969-WI,2.778,0.104,1.110,1.933,3.084,6.121,3.583,1.197,2.349,3.651,0.938,1.552
1970-WI,0.753,0.233,1.366,1.626,6.275,2.502,3.923,1.598,5.544,4.372,2.833,1.345
1971-WI,1.928,2.426,1.206,1.146,3.561,3.504,4.365,2.787,3.822,2.917,2.535,2.283
1972-WI,0.919,0.782,2.018,2.202,2.047,2.813,5.196,6.076,5.979,2.624,1.671,2.491
1973-WI,1.129,0.940,3.241,4.001,7.136,3.060,2.537,4.212,3.270,2.528,1.526,1.666
1974-WI,0.697,1.016,1.410,2.932,3.575,4.235,2.524,4.249,2.037,1.672,1.887,1.138
1975-WI,1.658,1.181,2.011,3.901,2.801,4.769,1.812,6.183,2.947,0.945,3.929,1.344
1976-WI,1.454,1.176,3.523,3.020,2.382,1.992,2.902,1.608,0.984,0.697,0.184,0.506
1977-WI,0.573,0.968,4.074,3.410,2.686,4.048,4.150,4.231,4.463,2.485,2.655,1.880
1978-WI,0.873,0.321,0.317,3.534,3.966,3.827,6.943,4.829,5.294,1.446,2.172,1.283
1979-WI,1.449,1.298,3.672,1.716,4.164,4.334,3.461,4.836,1.083,4.048,2.103,0.714
1980-WI,1.836,0.344,0.743,2.084,2.691,5.328,3.224,7.968,6.009,1.945,0.663,0.918
1981-WI,0.133,2.464,0.608,4.170,2.191,4.790,3.169,4.750,2.557,3.205,0.740,1.066
1982-WI,1.793,0.264,1.831,3.076,3.919,2.673,5.322,3.305,4.141,3.649,3.465,2.695
1983-WI,1.138,1.131,1.886,2.170,4.800,2.150,3.920,4.832,4.831,3.237,3.689,1.280
1984-WI,0.515,1.551,1.343,3.588,2.309,4.998,3.571,3.508,4.350,4.355,2.232,2.244
1985-WI,0.591,1.172,2.724,2.465,2.990,2.943,3.135,5.193,5.974,2.912,4.161,1.594
1986-WI,0.649,1.010,1.959,2.969,1.691,4.601,5.690,3.498,8.425,2.917,1.146,0.467
1987-WI,0.693,0.144,1.293,1.744,3.129,2.613,5.496,3.229,2.653,2.036,2.930,1.789
1988-WI,1.218,0.281,1.578,1.985,1.332,1.541,2.870,4.314,4.355,1.726,3.567,1.114
1989-WI,0.676,0.450,2.069,1.273,4.604,2.594,2.943,3.258,1.502,2.605,1.411,0.492
1990-WI,0.833,0.654,2.801,2.771,4.391,7.061,3.385,5.330,3.849,2.641,1.064,1.537
1991-WI,0.536,0.692,2.658,3.865,5.221,3.220,5.173,2.340,4.257,3.027,5.408,1.286
1992-WI,0.804,0.736,2.005,3.071,2.298,2.271,3.639,2.825,6.301,1.620,3.770,1.783
1993-WI,1.363,0.373,0.897,4.190,4.989,7.201,4.615,4.083,3.243,1.768,1.728,0.557
1994-WI,1.176,0.808,0.767,4.201,1.801,3.252,5.001,3.900,5.612,1.938,1.976,0.392
1995-WI,0.577,0.356,2.241,2.565,3.455,2.309,3.125,7.610,2.195,5.020,1.799,1.088
1996-WI,2.759,0.686,1.714,2.476,2.017,6.133,4.188,2.409,2.403,3.540,2.417,1.862
1997-WI,2.048,0.592,1.983,0.839,3.053,3.737,4.888,4.517,3.094,2.374,0.594,0.540
1998-WI,1.903,1.530,3.393,1.924,3.225,6.360,1.410,4.199,2.152,2.458,1.753,0.611
1999-WI,2.113,1.201,0.484,3.564,5.008,3.750,7.969,3.115,1.771,1.297,1.311,0.645
2000-WI,1.298,1.132,1.379,2.308,3.633,6.719,4.386,3.655,3.930,0.805,2.618,1.391
2001-WI,1.128,1.351,0.688,4.639,4.921,4.694,2.649,4.119,3.756,2.189,2.294,1.241
2002-WI,0.491,1.746,2.439,4.321,2.981,6.085,3.743,4.630,4.595,4.138,0.351,0.572
2003-WI,0.373,0.760,2.012,3.101,4.525,3.279,3.160,2.215,3.235,1.239,2.582,1.224
2004-WI,0.864,1.775,3.069,2.094,7.063,4.682,2.897,2.865,2.431,3.867,1.671,1.531
2005-WI,1.328,1.197,1.330,1.716,2.494,3.705,3.081,2.992,4.089,2.873,2.753,1.009
2006-WI,1.241,0.755,1.932,2.162,4.362,1.951,3.327,4.676,3.095,2.183,1.600,1.868
2007-WI,0.933,1.080,2.256,1.924,2.927,2.907,2.964,5.613,3.176,4.891,0.303,2.264
2008-WI,1.351,1.319,0.905,4.974,3.072,5.130,3.903,1.647,2.128,1.881,1.314,2.354
2009-WI,0.571,1.011,1.532,3.001,3.126,3.032,1.766,5.145,0.979,5.492,0.717,2.081
2010-WI,0.786,0.551,0.648,1.934,2.761,6.984,7.391,4.474,7.467,2.237,1.865,1.745
