Date-state,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
2015-FL,42.049,39.881,54.891000000000005,63.145,64.422,70.866,72.944,72.801,69.959,61.559,58.727,56.06100000000001
2016-FL,41.292,43.213,54.266999999999996,57.178999999999995,62.912,71.023,73.166,73.41199999999999,70.322,60.57,50.102,50.07
2017-FL,47.601000000000006,49.257,50.488,57.211999999999996,63.013000000000005,70.434,72.834,73.223,69.048,62.47,51.059,46.693000000000005
2018-FL,37.937,55.535,46.977,54.727,65.244,71.244,72.666,72.657,72.857,63.78,51.273,47.891000000000005
2019-FL,43.381,53.558,50.604,56.192,66.702,72.134,72.59,73.70100000000001,70.945,65.771,48.38399999999999,49.415
2020-FL,46.457,47.57899999999999,56.708999999999996,58.192,62.645,70.11,73.0,73.044,71.047,65.727,57.427,39.935
1948-AR,21.74,30.836,37.714,51.606,56.14,64.399,68.583,65.91199999999999,57.742,42.75,37.177,32.092
1949-AR,30.927,32.330999999999996,37.516999999999996,46.981,58.745,66.705,70.387,64.99600000000001,54.688,50.251999999999995,34.858000000000004,31.833000000000002
1950-AR,35.075,33.18,35.438,44.775,58.58,64.806,65.932,64.061,59.742,52.023,32.291,24.514
1951-AR,27.519000000000002,31.261999999999997,37.015,44.68600000000001,54.023,64.612,69.168,68.373,58.48,48.813,32.35,30.91
1952-AR,35.078,35.368,36.385999999999996,44.685,54.626999999999995,67.89,68.117,67.354,55.361999999999995,37.092,35.687,30.638
1953-AR,32.076,32.27,42.082,43.816,58.156000000000006,69.24600000000001,67.991,64.824,56.205,47.512,33.631,28.313000000000002
1954-AR,28.288,35.121,37.041,53.498999999999995,52.163000000000004,65.593,70.718,69.78,60.208999999999996,51.291000000000004,35.207,29.93
1955-AR,29.002,30.791,39.344,52.527,59.317,60.227,69.88600000000001,66.50399999999999,60.073,46.228,33.936,27.587
1956-AR,25.209,34.671,37.559,45.349,60.302,64.09899999999999,67.953,66.961,55.055,50.175,34.835,34.655
1957-AR,27.55,38.259,37.313,49.67,58.783,65.688,68.422,65.872,58.418,45.77,38.058,34.536
1958-AR,25.898000000000003,25.141,34.43,47.702,56.458999999999996,63.838,68.899,66.85300000000001,62.196999999999996,47.553999999999995,38.485,26.444000000000003
1959-AR,25.397,31.02,35.955999999999996,47.193999999999996,60.833,63.81100000000001,66.146,67.75399999999999,61.333,48.416000000000004,31.375999999999998,33.931999999999995
1960-AR,30.015,27.646,28.686999999999998,48.458,52.716,63.732,67.205,67.132,60.958999999999996,51.326,36.827,26.607
1961-AR,22.319000000000003,34.562,42.037,44.857,53.769,61.299,66.171,64.641,59.968,47.284,38.163000000000004,30.28
1962-AR,23.116,34.867,34.717,45.629,60.538000000000004,63.86600000000001,68.03699999999999,65.628,60.45399999999999,53.338,37.913000000000004,29.209
1963-AR,19.901,24.835,41.207,51.386,56.973,65.021,67.975,66.64,59.935,50.927,38.14,21.089000000000002
1964-AR,25.978,27.395,36.178000000000004,51.743,58.841,65.12899999999999,67.85,66.006,59.964,43.711000000000006,40.254,30.261
1965-AR,29.923000000000002,28.298000000000002,31.815,50.851000000000006,59.986000000000004,64.533,67.935,64.766,61.498999999999995,45.521,43.357,34.141999999999996
1966-AR,24.186,29.851999999999997,38.455,47.313,53.747,61.236000000000004,70.20100000000001,64.771,57.62,43.108000000000004,41.07899999999999,29.441
1967-AR,28.574,27.178,43.771,53.738,53.805,65.085,64.986,61.906000000000006,56.95,46.83,35.134,31.19
1968-AR,28.201,25.691999999999997,37.503,48.161,55.168,64.946,66.77199999999999,67.725,55.308,46.23,37.365,27.934
1969-AR,29.218000000000004,31.103,31.909000000000002,48.464,56.108999999999995,62.998000000000005,70.15,64.257,59.365,48.443999999999996,34.135,29.406
1970-AR,21.459,29.324,35.993,50.098,56.751999999999995,63.78,65.757,67.631,63.641999999999996,47.865,35.944,33.65
1971-AR,27.055999999999997,29.839000000000002,34.332,44.793,52.57,66.142,66.66199999999999,64.472,62.36600000000001,53.44,37.09,37.759
1972-AR,28.256999999999998,30.835,39.172,48.78,54.843999999999994,62.398999999999994,65.882,66.00399999999999,64.492,49.397,36.32,27.909000000000002
1973-AR,28.045,29.635,44.6,47.243,52.977,63.938,68.225,64.867,64.00399999999999,52.756,43.831,30.279
1974-AR,31.061999999999998,32.54,44.306999999999995,47.467,60.005,59.98,67.782,65.236,56.032,47.35,38.902,31.069000000000003
1975-AR,31.031,30.84,35.533,46.363,58.501000000000005,64.013,66.816,67.503,56.013000000000005,47.988,38.51,31.926
1976-AR,25.058000000000003,37.714,42.92,48.297,50.746,61.258,66.024,62.276,57.47,42.156000000000006,29.549,25.559
1977-AR,15.833,29.039,41.236000000000004,50.354,59.357,65.883,69.906,68.413,64.10300000000001,47.226000000000006,41.745,28.491999999999997
1978-AR,19.732,21.969,34.9,49.42,55.894,64.222,69.543,66.733,63.115,44.11600000000001,41.122,28.811999999999998
1979-AR,17.886,25.261,40.2,47.352,54.879,62.748999999999995,67.975,66.133,56.863,48.03,34.251,30.136999999999997
1980-AR,30.261,25.686999999999998,34.247,44.766999999999996,56.458999999999996,66.111,70.472,69.86399999999999,63.637,44.196000000000005,36.419000000000004,30.024
1981-AR,25.146,30.474,37.387,53.706,53.316,66.792,70.366,65.726,57.248999999999995,48.071999999999996,39.069,27.583000000000002
1982-AR,22.193,28.465999999999998,42.541000000000004,44.333999999999996,58.858000000000004,61.907,68.881,68.148,57.85,46.648999999999994,39.397,36.856
1983-AR,28.421,32.945,38.275999999999996,43.348,54.065,61.748000000000005,68.609,69.19800000000001,58.535,50.068000000000005,39.757,20.499000000000002
1984-AR,22.034000000000002,32.144,37.199,46.801,53.82,65.14699999999999,65.638,65.509,58.058,53.383,36.292,38.925
1985-AR,20.989,26.779,43.474,50.24,56.363,63.208999999999996,66.691,66.71,59.236999999999995,52.431999999999995,43.416000000000004,24.272
1986-AR,26.781,34.866,39.055,50.043,58.141999999999996,66.642,70.747,63.891000000000005,64.117,49.853,38.828,31.374000000000002
1987-AR,27.913,34.723,38.61,44.423,61.007,64.566,68.25399999999999,69.565,58.308,42.547,40.232,32.763000000000005
1988-AR,24.034000000000002,28.558000000000003,37.037,45.332,53.187,61.383,68.321,68.415,60.566,44.99,38.223,30.057
1989-AR,32.722,26.67,38.407,47.548,55.732,63.511,67.498,66.075,57.78,48.00899999999999,38.445,19.829
1990-AR,33.514,36.607,42.92100000000001,47.213,54.748999999999995,65.805,67.403,66.584,62.861000000000004,45.07,41.4,29.635
1991-AR,28.275,32.904,41.56,51.458,62.169,66.773,68.385,65.82600000000001,60.303999999999995,49.178000000000004,35.603,35.596
1992-AR,30.13,36.16,39.728,47.238,54.376999999999995,62.981,68.627,62.368,58.102,46.99,38.585,32.721
1993-AR,29.24,29.194000000000003,37.475,45.044,55.596000000000004,65.312,71.112,69.49600000000001,57.663000000000004,45.665,34.387,31.453000000000003
1994-AR,26.725,30.505,38.051,48.941,53.736999999999995,67.435,66.977,64.117,56.666000000000004,50.97,43.854,34.830999999999996
1995-AR,30.331999999999997,31.737,41.265,46.998000000000005,57.527,62.613,68.124,70.16,57.684,46.684,34.279,30.855999999999998
1996-AR,26.035,30.563000000000002,33.074,44.483000000000004,61.114,64.592,68.205,66.443,57.83,48.165,36.75,33.085
1997-AR,27.201,35.992,40.654,43.347,52.286,62.894,69.043,65.627,59.8,48.06100000000001,36.98,31.288
1998-AR,35.213,35.954,38.795,46.725,60.242,68.204,72.062,68.66,65.539,51.256,43.021,33.457
1999-AR,31.171999999999997,37.092,37.317,51.711999999999996,55.364,65.795,70.419,66.58800000000001,57.226000000000006,46.65,41.775,31.928
2000-AR,30.529,36.231,42.47,46.378,59.708999999999996,64.39,68.243,69.54,59.192,50.78,36.46,21.385
2001-AR,26.644000000000002,34.102,36.637,53.153,57.275,63.723,70.876,68.998,58.248000000000005,45.376999999999995,42.545,34.085
2002-AR,30.293000000000003,30.101,35.566,51.464,55.563,65.168,69.788,68.41,62.347,50.131,36.376,32.068000000000005
2003-AR,24.968000000000004,30.23,38.543,48.288000000000004,58.268,61.901,68.946,69.23899999999999,57.831,49.648,43.526,31.319000000000003
2004-AR,29.430999999999997,29.581,43.495,48.498000000000005,60.048,65.485,67.355,63.565,58.89,54.188,44.853,29.301
2005-AR,35.046,37.231,37.444,48.24100000000001,53.882,65.067,68.495,69.747,63.913000000000004,48.177,40.803000000000004,27.64
2006-AR,35.034,28.886999999999997,40.624,53.395,58.145,63.781000000000006,68.492,69.975,55.911,46.717,39.211,33.545
2007-AR,29.752,29.197,46.773,44.525,59.073,65.903,67.107,70.832,62.426,51.893,40.189,32.55
2008-AR,27.26,31.587,38.953,46.415,55.818999999999996,66.602,68.288,67.111,60.401,46.67100000000001,36.828,28.438000000000002
2009-AR,26.308000000000003,34.79,41.191,47.458,56.82899999999999,66.82,66.532,65.236,61.363,46.937,42.185,28.090999999999998
2010-AR,26.555999999999997,26.724,37.883,50.181999999999995,59.101000000000006,70.046,71.467,70.999,61.803999999999995,46.27,39.457,27.84
2011-AR,26.013,32.042,40.788000000000004,50.388000000000005,55.901,69.116,72.377,70.574,56.126999999999995,45.843,43.208,33.174
2012-AR,32.102,36.409,49.293,51.871,60.133,64.21,71.834,66.882,61.43899999999999,46.995,36.211,34.89
2013-AR,30.938000000000002,31.956999999999997,34.611,45.86,55.736999999999995,65.579,65.939,67.17399999999999,61.816,50.088,36.025,28.945999999999998
2014-AR,21.818,26.551,33.054,47.228,56.92100000000001,67.048,64.554,67.45100000000001,60.916000000000004,50.996,33.3,35.622
2015-AR,26.933000000000003,24.872,38.985,50.9,58.184,67.725,71.503,65.546,61.958999999999996,50.101000000000006,43.478,37.999
2016-AR,28.302,34.689,43.073,50.293,55.585,67.791,71.422,70.622,63.068000000000005,53.953,42.855,31.326
2017-AR,34.514,40.154,43.176,52.037,55.368,64.72800000000001,69.78399999999999,67.07300000000001,60.317,48.843999999999994,41.476000000000006,31.294
2018-AR,24.26,34.291,40.792,41.92100000000001,62.98,68.343,69.947,68.006,65.262,51.611000000000004,34.461,34.421
2019-AR,30.638,35.038000000000004,37.067,48.777,59.132,64.634,68.586,69.608,67.521,47.896,33.764,34.277
2020-AR,34.104,34.082,45.856,46.573,55.318999999999996,65.16,71.015,66.456,61.638000000000005,47.428999999999995,41.257,30.813000000000002
1948-ND,-2.793,-4.371,6.466,28.725,41.552,50.718,56.858000000000004,54.568000000000005,47.543,31.471,20.448,-0.507
1949-ND,-9.302,-10.196,12.074000000000002,32.802,42.313,50.091,55.419,55.342,39.638000000000005,31.394000000000002,24.355999999999998,-2.747
1950-ND,-21.084,-3.155,8.926,23.193,38.446,48.407,53.042,49.71,44.266000000000005,33.32,10.181000000000001,-0.092
1951-ND,-7.721,0.9520000000000001,1.618,26.811,41.765,46.387,53.873999999999995,51.658,41.47,30.961,10.886,-3.944
1952-ND,-7.667999999999999,7.9910000000000005,9.068,33.289,40.624,51.253,53.703,52.294,45.192,27.688000000000002,18.272000000000002,8.449
