HHS_region,year,Mean-Temp-F,Mean-Precip-Inches,Mean-Palmer-Drought-Index,Mean-Tmax,Mean-Tmin,Mean-HDD,Mean-CDD
region2,1976,40.83351705,31.10996815,2.11904597,51.0123043,30.6579676,735.1421205,3.3427755815
region2,1977,37.03379055,25.627872449999998,0.28011793000000007,46.88593295,27.1779947,849.6866454999999,3.4602629545
region2,1978,37.18791385,36.097847,1.915223005,46.234031650000006,28.13763615,846.022003,7.009469295
region2,1979,38.338420850000006,30.6335926,1.1318569835,48.125160199999996,28.534814850000004,805.4304505,3.171706619
region2,1980,39.92980955,29.26399805,0.4055591215,49.174293500000005,30.6801586,761.6277769999999,5.10555673
region2,1981,38.53159905,21.72514055,-1.828011215,48.6453018,28.413599050000002,812.2475890000001,9.14736317
region2,1982,37.452137,27.625796299999998,-0.0969621685,46.8612957,28.026783950000002,837.691284,4.0778191375
region2,1983,41.4171829,29.8866091,-0.45256598299999995,50.800584799999996,32.00683215,716.6062314999999,4.64988166
region2,1984,39.2187786,34.363513,1.24412656,48.7061043,29.726912499999997,790.167297,8.031731595
region2,1985,40.6101589,18.534380900000002,-1.7298631650000003,50.61879345,30.609758400000004,740.289764,3.7986505925
region2,1986,40.3030052,28.04227925,-0.4288570765,49.89547535,30.7089767,753.47821,7.945213219999999
region2,1987,39.798824350000004,28.5600128,0.27574221050000003,49.331951149999995,30.261948599999997,764.884857,4.7874132405
region2,1988,39.358184800000004,24.63866995,-0.38271996399999997,49.09721945,29.6168852,780.405823,5.472863315
region2,1989,39.1465683,24.02586175,-1.0817159434999999,49.035305,29.245764700000002,784.4551389999999,3.3054441199999998
region2,1990,40.429645550000004,28.6321831,1.125746281,50.4880657,30.375268,750.3655699999999,6.560125815
region2,1991,42.6016731,28.9444952,0.69016443,52.4750519,32.7405367,682.2231445,5.126350585
region2,1992,40.015409500000004,22.252594950000002,-1.7487008,49.85931395,30.187851900000002,759.8615725,4.848862585
region2,1993,38.782774,31.05094145,1.51879078,48.0657196,29.494070049999998,795.331177,4.73653811
region2,1994,37.801576600000004,32.6394634,0.9925384225,47.6869545,27.929739950000002,827.1142884999999,4.960882185
region2,1995,41.248519900000005,19.679381399999997,-1.1743562225,51.31065175,31.17805575,719.5955200000001,4.06099403
region2,1996,38.4235859,33.41589735,0.8907675764999999,47.98449325,28.87127685,809.5979615,6.27771366
region2,1997,40.426527,33.75333215,2.945584775,49.73923495,31.08944705,750.2446285000001,7.025150405
region2,1998,42.14271165,29.87629605,1.284899535,51.4501324,32.83539675,696.073273,4.645819425
region2,1999,41.93161775,23.528267900000003,-1.653025089,52.05487635,31.806079849999996,707.6077574999999,10.235562904999998
region2,2000,41.99553295,31.0107117,0.053438361999999996,51.8230362,32.14936255,704.2535399999999,8.75410008
region2,2001,39.17424015,24.514017099999997,0.033047303500000014,48.78664015,29.558068249999998,786.277924,4.67307544
region2,2002,44.07182885,20.287979149999998,-2.69195545,54.3817711,33.7502203,638.0460204999999,5.37927556
region2,2003,38.62426375,30.83385655,0.4665526345,48.071975699999996,29.169013,806.6658325000001,10.384568915
region2,2004,40.222757349999995,31.917912450000003,2.468107465,49.6162834,30.8156052,757.121277,7.822068915
region2,2005,40.463592500000004,29.78509335,1.705231485,50.29524615,30.62957095,751.5810240000001,9.249231345
region2,2006,42.74448015,32.1387291,1.348669501,52.58823965,32.891798,686.8764955,14.575094230000001
region2,2007,41.05799675,35.20921325,2.8028883899999997,50.344341299999996,31.751745200000002,725.1765135,4.49915707
region2,2008,42.394632349999995,30.27119735,0.31803453000000004,52.1748924,32.62707615,695.5913390000001,13.18651364
region2,2009,40.3367939,27.3387804,0.8286366465,50.172657,30.49752045,754.983704,8.768056535
region2,2010,41.9556675,31.692007999999998,1.9351496105,51.0054264,32.90810395,701.022827,5.06400043
region2,2011,40.37877845,32.47428895,0.04248428500000001,49.763547900000006,30.9969063,756.775513,11.933125275000002
region2,2012,45.047166849999996,27.18987085,1.0237799895,54.73056029999999,35.36523915,615.174347,12.38503171
region2,2013,41.372579599999995,26.7663212,-0.569392353,50.28111265,32.456446650000004,721.3513485,8.36463199
region2,2014,38.37166595,27.40559005,1.3119675499999999,48.4652824,28.262366299999996,809.3634340000001,5.084219515
region2,2015,38.38272285,25.4496746,-0.029165953500000008,47.96392635,28.805790899999998,809.4157104999999,8.332968825
region2,2016,44.46046065,26.0182543,-0.643584994,54.60765455,34.289863600000004,636.6699825000001,16.93852518
region2,2017,43.54850385,26.425319700000003,-1.395354927,53.14686965,33.9442997,663.64328,13.908643730000001
region2,2018,40.89109805,27.41805745,0.633085985,50.48176575,31.3062954,742.937439,12.736613285
region2,2019,41.09080695,37.7203274,3.03483188,50.0045662,32.1800985,738.0180965,15.190018644999999
region2,2020,42.44241905,27.948867800000002,0.6258634329999999,51.70225525,33.151553199999995,692.993286,11.80397715
region3,1949,47.280824259999996,30.20097236,1.4124392958,57.62091752,36.93705292,547.2883852,10.769706626
region3,1950,46.28015594,23.475487519999998,-0.8103793032000001,56.75473404,35.79601936,576.3720824,12.09830297
region3,1951,44.9972389,26.933690260000002,0.3136881116,55.265630339999994,34.7127411,614.4286194,9.782496474
region3,1952,46.04850234,32.26953774,0.8222925184000001,56.404644,35.683259559999996,586.5815064000001,13.927781712000002
region3,1953,46.09474487999999,27.976403799999996,0.272501529,56.45758513999999,35.74117164,582.8489563999999,10.873333032
region3,1954,46.89846116,22.31783294,-2.24824071,58.394186360000006,35.39292908,562.8836304,14.697219380000002
region3,1955,45.8783325,25.2666107,-1.3893915894,56.31075668,35.43287736,598.5563354,20.800248445999998
region3,1956,44.037563320000004,24.12814522,0.14388194699999998,54.19540098,33.8853611,648.8551150000001,13.839706134
region3,1957,46.52708208,28.61466368,0.9448933248,56.35069582,36.7013996,569.4022950000001,10.732055808000002
region3,1958,43.7925972,33.27963486,0.5740588126,53.10975878000001,34.4610222,656.0965088,16.271065236
