Date-state,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1968-AZ,673.81,371.666,399.249,271.605,81.769,5.847,0,2.786,12.17,111.721,395.358,731.283
1969-AZ,529.626,545.462,511.351,201.316,54.244,11.757,0,0,5.571,181.798,388.03,563.131
1970-AZ,660.648,412.451,466.701,338.774,58.382,6.827,0,0,19.852,204.882,361.909,625.834
1971-AZ,641.313,501.92,370.489,252.891,126.055,7.827,0,0,13.373,227.109,428.448,734.443
1972-AZ,649.51,427.715,213.13,191.505,72.001,7.872,0,0,11.434,155.392,523.309,699.694
1973-AZ,743.047,518.589,580.72,306.968,63.718,8.02,0,0,13.53,113.321,396.27,587.903
1974-AZ,661.734,539.515,341.928,226.199,51.774,1.238,0,0,9.824,116.735,399.944,720.578
1975-AZ,664.319,549.034,480.186,379.037,113.483,11.337,0,0,10.236,135.865,404.332,604.046
1976-AZ,617.99,412.888,446.66,263.753,62.039,8.702,0,0.516,16.047,176.894,375.186,631.524
1977-AZ,666.014,436.887,511.97,193.149,129.673,3.831,0,0,6.36,87.094,321.85,473.745
1978-AZ,586.173,491.096,326.854,240.812,88.814,4.4,0,0,11.141,73.717,393.469,731.946
1979-AZ,774.948,541.672,452.476,228.195,88.48,8.958,0,0.825,3.405,82.534,471.369,550.095
1980-AZ,553.909,409.279,460.441,230.391,128.011,6.58,0,0,8.267,128.22,355.982,443.566
1981-AZ,506.667,415.812,427.005,144.83,70.576,1.548,0,0,8.267,158.383,310.247,518.345
1982-AZ,640.455,451.806,420.994,217.203,86.182,13.615,0,0,8.688,172.441,420.031,659.599
1983-AZ,598.011,480.637,437.919,350.558,88.494,12.844,0,0,3.817,119.582,400.397,560.731
1984-AZ,596.73,499,358.236,249.806,24.407,8.393,0,0,5.571,213.331,413.399,636.452
1985-AZ,668.363,544.107,412.511,154.916,56.946,2.373,0,0,27.907,131.849,436.118,584.669
1986-AZ,453.035,410.157,285.772,180.593,56.974,3.934,0,0,28.895,170.294,373.842,615.055
1987-AZ,672.262,500.78,464.58,145.442,76.331,2.889,0,0.619,11.437,69.422,414.038,702.945
1988-AZ,654.166,412.766,380.002,211.706,69.458,3.674,0,0,15.703,55.644,370.282,641.302
1989-AZ,678.55,443.492,253.262,92.843,44.527,5.019,0,0,7.284,122.39,336.32,600.789
1990-AZ,649.94,546.063,340.098,158.54,77.517,1.444,0,0.516,5.84,109.475,355.562,727.727
1991-AZ,640.519,361.856,521.737,245.97,98.744,15.856,0,0,8.4,79.303,399.201,609.013
1992-AZ,664.956,425.579,400.569,136.566,58.408,10.409,0,0,6.809,84.183,487.989,696.525
1993-AZ,572.122,502.313,345.626,175.487,49.737,8.067,0,0,10.518,124.203,442.835,612.84
1994-AZ,575.39,521.259,319.224,185.864,73.115,1.135,0,0,5.674,148.854,497.361,580.484
1995-AZ,618.282,334.427,363.483,262.293,123.222,14.084,0,0,4.539,88.947,242.962,534.89
1996-AZ,548.353,347.614,339.534,151.097,31.005,1.651,0,0,15.792,128.065,340.782,552.722
1997-AZ,609.645,484.336,262.051,227.171,27.906,8.739,0,0,3.92,139.076,345.139,696.58
1998-AZ,567.866,570.216,424.463,316.52,103.757,15.784,0,0,6.311,130.946,353.117,594.036
1999-AZ,520.555,398.542,319.881,299.209,70.233,7.014,0,0,10.074,77.073,235.947,607.163
2000-AZ,502.767,391.897,375.523,121.776,22.09,1.548,0,0,3.714,143.11,550.406,534.083
2001-AZ,667.826,511.417,349.626,203.733,24.998,1.857,0,0,2.476,71.327,291.589,675.176
2002-AZ,608.225,435.933,392.634,120.281,52.01,1.135,0,0,6.5,141.82,329.062,640.183
2003-AZ,410.958,466.247,378.84,244.253,39.918,3.521,0,0,4.23,44.307,403.878,585.836
2004-AZ,585.003,558.903,195.067,195.61,41.287,4.091,0,0,11.115,142.272,457.431,594.532
2005-AZ,538.292,455.961,400.208,206.544,43.948,8.224,0,0,6.616,95.678,296.085,545.429
2006-AZ,545.434,394.947,438.542,173.557,28.026,1.032,0,0,18.557,137.881,290.193,622.276
2007-AZ,704.106,439.966,275.402,165.934,38.985,1.754,0,0,4.849,100.287,230.56,678.351
2008-AZ,665.973,473.405,342.74,186.888,93.736,2.682,0,0,5.984,94.204,285.574,600.183
2009-AZ,512.586,433.688,322.086,211.893,25.487,11.628,0,0,5.571,150.343,287.539,688.592
2010-AZ,589.454,493.312,416.979,236.39,99.543,4.248,0,0,3.095,97.871,414.165,476.321
2011-AZ,615.792,569.031,300.715,167.666,97.084,4.763,0,0,4.849,95.067,389.759,681.513
2012-AZ,516.011,459.137,355.729,141.855,34.184,1.032,0,0,5.262,82.661,267.179,600.139
2013-AZ,701.813,557.539,264.671,162.129,49.91,0.825,0,0,8.276,161.108,332.689,614.845
2014-AZ,471.165,348.254,286.934,167.548,55.623,1.96,0,0.516,3.405,69.964,327.638,548.277
2015-AZ,524.028,302.452,233.913,183.785,104.823,1.548,0,0,3.095,76.562,417.5,649.958
2016-AZ,620.356,326.36,261.376,179.981,79.371,0.619,0,0.516,9.772,55.962,291.939,531.079
2017-AZ,612.387,373.433,222.345,150.534,62.363,0.825,0,0,7.962,65.674,181.795,468.104
2018-AZ,441.478,431.822,326.28,103.879,38.29,0.929,0,0,2.373,143.891,382.863,587.911
2019-AZ,592.882,594.174,349.095,150.401,139.185,5.638,0,0,3.714,137.988,311.045,602.22
2020-AZ,561.141,458.362,375.759,166.164,25.943,3.108,0,0,3.198,51.723,270.074,599.142
1948-SC,936,574,390,137,48,0,0,0,27,274,376,648
1949-SC,493,468,486,263,52,0,0,0,38,106,528,691
1950-SC,438,510,561,277,29,0,0,0,30,127,597,871
1951-SC,769,585,477,254,68,0,0,0,11,139,618,698
1952-SC,577,557,515,218,43,0,0,0,23,274,474,756
1953-SC,663,571,431,235,14,0,0,0,20,158,459,760
1954-SC,710,507,504,115,129,0,0,0,0,153,603,809
1955-SC,781,622,431,125,32,19,0,0,8,224,501,825
1956-SC,815,535,483,263,39,0,0,0,29,176,534,461
1957-SC,725,462,527,153,43,0,0,0,11,315,450,701
1958-SC,939,862,626,232,42,0,0,0,19,232,358,806
1959-SC,797,577,558,187,32,0,0,0,19,162,519,698
1960-SC,741,703,862,160,90,0,0,0,16,167,465,862
1961-SC,887,532,405,366,123,10,0,0,8,216,361,741
1962-SC,806,493,595,303,9,0,0,0,23,160,519,843
1963-SC,887,790,393,146,67,7,0,0,27,151,465,973
1964-SC,794,767,521,218,43,0,0,0,18,309,353,688
1965-SC,750,666,589,167,20,11,0,0,13,255,435,666
1966-SC,930,680,530,260,82,7,0,0,35,263,462,738
1967-SC,710,720,357,127,98,11,0,0,69,249,582,617
1968-SC,856,812,472,208,98,5,0,0,36,211,522,862
1969-SC,849,714,676,197,65,0,0,0,30,206,543,825
1970-SC,980,658,495,160,46,0,0,0,0,160,519,639
1971-SC,818,669,629,218,97,0,0,0,7,106,519,508
1972-SC,660,697,492,205,103,18,0,0,8,243,525,564
1973-SC,772,686,371,294,100,0,0,0,0,151,381,741
1974-SC,463,602,343,218,48,17,0,0,31,257,492,732
1975-SC,648,543,558,235,29,5,0,0,25,153,420,741
1976-SC,893,454,374,197,120,9,0,0,36,339,645,828
1977-SC,1135,692,396,144,37,0,0,0,9,274,414,800
1978-SC,1038,826,536,192,83,0,0,0,7,232,356,725
1979-SC,908,756,431,227,70,10,0,0,20,241,423,691
1980-SC,738,764,580,240,65,0,0,0,0,271,519,732
1981-SC,905,664,555,119,100,0,0,0,28,266,480,877
1982-SC,911,560,413,294,31,0,0,0,31,209,447,595
1983-SC,846,669,489,351,82,7,0,0,24,198,483,846
1984-SC,846,599,521,312,90,0,0,0,30,83,549,487
1985-SC,973,658,408,167,62,0,0,0,25,109,230,849
1986-SC,825,526,483,174,55,0,0,0,10,169,373,725
1987-SC,828,652,498,283,28,0,0,0,16,360,417,673
1988-SC,946,692,486,227,88,0,0,0,21,360,456,744
1989-SC,639,580,396,252,121,0,0,0,22,188,474,930
1990-SC,601,454,362,235,64,0,0,0,12,174,373,583
1991-SC,732,546,413,153,28,0,0,0,14,193,531,598
1992-SC,716,515,498,235,123,13,0,0,16,271,483,732
1993-SC,639,669,583,318,67,0,0,0,9,209,489,781
1994-SC,930,591,445,155,109,0,0,0,33,230,358,589
1995-SC,753,692,390,174,54,7,0,0,25,201,594,790
1996-SC,852,610,611,268,35,0,0,0,25,206,585,682
1997-SC,738,532,316,324,131,14,0,0,14,201,603,760
1998-SC,660,563,539,243,24,0,0,0,0,137,378,567
1999-SC,666,560,564,139,80,5,0,0,18,206,330,670
2000-SC,794,532,360,266,24,0,0,0,27,160,519,961
2001-SC,809,507,549,153,59,0,0,0,38,271,322,570
2002-SC,704,610,457,108,88,0,0,0,8,139,540,735
2003-SC,862,633,382,221,72,7,0,0,22,209,299,775
2004-SC,775,680,379,202,24,0,0,0,20,125,364,725
2005-SC,651,566,524,240,103,6,0,0,0,143,408,784
2006-SC,586,638,448,111,82,0,0,0,35,252,429,561
2007-SC,679,678,303,254,59,0,0,0,6,118,477,558
2008-SC,818,554,486,224,82,0,0,0,13,243,549,629
2009-SC,797,619,463,235,61,0,0,0,16,241,376,797
2010-SC,893,798,524,133,29,0,0,0,0,165,438,958
2011-SC,877,529,419,142,52,0,0,0,12,235,411,577
2012-SC,670,526,218,150,26,5,0,0,15,203,492,549
2013-SC,621,644,648,218,95,0,0,0,14,174,549,626
2014-SC,973,582,561,189,47,0,0,0,9,167,594,570
2015-SC,787,820,390,160,32,0,0,0,13,183,347,380
2016-SC,825,627,306,182,65,0,0,0,0,106,333,632
2017-SC,583,393,439,111,55,0,0,0,17,151,405,682
2018-SC,884,372,530,294,20,0,0,0,0,127,558,651
2019-SC,732,451,501,165,17,0,0,0,0,103,513,574
2020-SC,639,543,314,227,114,0,0,0,20,125,322,719
1948-OH,1424.92,1014.299,773.868,355.066,247.946,30.218,0.744,13.949,70.565,499.11,600.904,988.822
1949-OH,948.299,851.849,813.306,528.406,168.279,6.604,0,7.972,188.545,259.162,737.73,970.859
1950-OH,876.598,971.821,965.945,641.779,180.34,42.567,12.461,27.716,119.192,297.332,881.51,1282.615
1951-OH,1112.952,1003.384,846.672,538.201,180.222,29.003,3.062,19.107,119.312,316.122,917.205,1093.134
1952-OH,1019.02,909.452,873.808,457.347,231.377,5.339,0,13.766,96.585,539.57,690.235,983.213
1953-OH,1008.623,887.196,775.07,574.443,148.877,11.781,1.443,9.007,84.322,318.922,689.137,1006.743
1954-OH,1117.905,803.683,913.782,313.59,303.048,13.501,3.581,16.959,55.691,337.552,746.366,1077.131
1955-OH,1211.711,978.577,806.344,306.033,157.583,64.509,0,1.017,60.949,372.243,826.954,1162.276
1956-OH,1240.807,929.889,887.229,557.739,224.176,28.392,5.961,14.394,152.01,281.48,735.521,855.816
1957-OH,1320.092,882.104,843.351,418.915,196.571,20.247,3.195,16.843,92.336,491.353,728.587,947.511
1958-OH,1215.867,1201.411,934.694,450.79,233.765,80.361,3.678,21.854,98.487,397.092,675.611,1347.612
1959-OH,1292.42,975.146,892.947,449.09,121.138,25.508,2.08,0,47.748,385.473,834.267,954.748
1960-OH,1089.289,1044.807,1238.73,364.739,251.714,42.277,13.682,7.917,50.762,384.212,686.144,1288.61
1961-OH,1340.09,883.213,735.887,639.873,313.664,53.532,3.651,11.866,33.347,330.145,715.786,1115.383
1962-OH,1279.783,1042.108,924.03,506.547,94.033,22.066,8.988,13.55,148.559,350.695,768.209,1258.491
1963-OH,1434.351,1241.47,767.077,459.897,260.357,28.447,4.835,39.116,132.75,222.734,646.449,1372.692
1964-OH,1128.208,1082.835,835.483,424.168,141.99,24.515,1.319,26.764,92.114,485.274,633.191,1036.319
1965-OH,1199.186,1051.14,1002.656,506.776,100.863,35.596,12.639,22.785,60.859,448.185,689.298,905.503
1966-OH,1339.001,1025.34,775.558,538.345,319.714,22.225,0,19.987,142.95,487.096,713.368,1088.881
1967-OH,1046.605,1129.956,826.178,411.452,336.728,12.577,11.786,36.121,168.244,402.893,863.224,987.079
1968-OH,1334.555,1162.795,788.251,414.65,284.672,27.839,3.044,7.382,80.813,379.954,691.958,1120.634
1969-OH,1247.097,1005.952,964.125,428.757,196.252,46.455,1.683,13.023,107.11,398.655,808.098,1199.298
1970-OH,1432.357,1064.42,951.849,423.337,136.715,26.327,2.31,9.63,41.015,322.687,716.299,1003.006
1971-OH,1325.015,1015.87,957.64,544.441,271.152,9.675,9.898,26.093,48.081,206.908,743.752,860.579
1972-OH,1181.613,1086.903,911.912,513.014,175.618,87.533,3.195,19.217,77.726,504.461,801.982,992.604
1973-OH,1109.667,1026.511,581.091,478.861,268.041,13.465,2.035,7.353,58.248,278.077,656.066,1044.935
1974-OH,1070.089,1029.89,768.762,407.916,230.125,58.149,3.31,12.923,169.935,457.789,691.732,1060.134
1975-OH,1060.33,958.088,919.066,638.351,128.397,20.731,3.448,4.988,180.458,365.722,568.007,1015.875
1976-OH,1312.234,803.626,635.604,432.799,260.593,20.312,7.731,39.107,152.721,566.848,949.476,1288.127
1977-OH,1682.193,1091.167,669.589,361.374,105.928,54.674,0,13.925,58.301,455.541,658.701,1162.089
1978-OH,1464.631,1396.544,1019.764,484.455,231.943,27.352,4.563,10.084,41.641,466.437,665.971,1034.092
1979-OH,1406.644,1333.041,730.703,516.12,228.684,35.042,11.011,18.201,98.233,422.998,683.05,983.681
1980-OH,1189.936,1179.874,949.951,520.15,184.235,59.39,1.683,1.443,63.389,503.02,797.081,1106.578
1981-OH,1373.852,964.458,876.423,372.058,261.199,21.438,2.389,17.144,122.483,466.165,715.412,1126.432
1982-OH,1415.018,1085.466,845.17,597.37,100.084,69.415,1.84,34.348,117.349,336.846,634.568,798.405
1983-OH,1124.678,901.424,739.096,548.718,283.75,26.601,0,1.832,75.833,361.21,656.538,1293.619
1984-OH,1363.237,821.866,1079.541,508.633,288.623,12.093,12.318,8.714,128.662,249.583,761.672,849.897
1985-OH,1365.752,1124.369,723.32,312.892,163.644,69.165,5.543,19.45,74.756,308.363,559.354,1260.026
1986-OH,1176.859,977.654,763.64,373.004,162.244,28.06,0.744,26.191,54.517,331.716,755.777,1021.941
1987-OH,1164.432,924.285,724.374,450.772,126.548,13.423,0,9.259,79.991,547.258,591.791,942.933
1988-OH,1251.532,1056.964,820.076,487.673,178.149,26.507,0,1.796,104.912,579.577,672.225,1074.073
1989-OH,946.632,1067.749,777.571,543.97,277.141,29.75,0.744,15.965,110.347,380.163,751.201,1456.1
1990-OH,902.281,819.054,672.771,461.315,267.262,36.033,6.749,18.631,92.209,369.597,590.154,913.651
1991-OH,1155.607,883.697,714.873,355.505,73.069,9.315,0,6.928,94.487,314.768,782.332,959.621
1992-OH,1099.411,850.766,824.662,477.899,243.745,76.665,6.518,43.802,116.818,460.937,692.676,998.182
1993-OH,1033.438,1091.508,918.514,493.395,196.387,37.341,0,4.589,131.191,446.894,717.573,1065.14
1994-OH,1420.128,1062.798,851.539,403.164,296.538,13.12,1.311,26.586,108.552,371.7,563.834,889.71
1995-OH,1129.785,1081.513,735.914,515.135,235.763,15.816,0,0,130.709,324.15,865.296,1207.523
1996-OH,1243.175,1024.661,988.184,512.525,238.802,19.287,10.815,10.106,102.627,368.464,887.371,931.218
1997-OH,1226.537,860.273,744.678,569.449,349.119,31.414,5.394,31.284,113.938,382.58,791.214,984.002
1998-OH,921.278,744.62,729.878,423.537,108.595,26.631,3.449,5.194,42.13,344.864,633.017,876.123
1999-OH,1154.74,850.596,929.75,377.387,158.246,13.738,0,19.033,82.454,393.331,569.946,997.405
2000-OH,1212.228,837.678,632.934,470.499,147.83,21.402,14.918,20.117,108.537,299.048,750.361,1357.866
2001-OH,1169.456,880.038,900.972,348.352,170.132,31.461,3.555,5.232,125.024,355.754,507.073,853.799
2002-OH,961.018,847.43,814.794,383.302,284.64,12.659,0,1.141,36.519,412.2,746.353,1069.794
2003-OH,1359.256,1122.344,760.998,407.568,219.159,60.246,6.371,6.017,116.335,433.838,562.063,1003.297
2004-OH,1301.972,986.154,705.006,427.766,120.874,38.941,6.922,28.811,63.003,362.494,602.626,1051.602
2005-OH,1124.346,917.475,925.651,398.738,289.719,6.815,0,1.884,42.964,343.674,624.751,1181.245
2006-OH,824.102,948.853,818.568,336.784,217.247,40.041,0,4.713,130.403,454.308,629.923,833.716
2007-OH,1003.017,1284.539,671.282,506.614,128.848,17.055,9.996,1.531,47.73,192.918,697.646,1000.39
2008-OH,1117.754,1041.152,891.412,374.474,274.956,14.578,2.607,15.352,52.528,410.575,754.618,1067.381
2009-OH,1386.87,950.999,718.898,426.013,181.669,30.286,22.603,11.971,85.37,468.028,571.223,1072.917
2010-OH,1249.307,1104.912,717.017,306.202,138.126,9.162,0,1.017,66.278,330.481,695.629,1250.533
2011-OH,1296.4,983.721,804.173,404.941,166.833,17.083,0,7.958,92.568,384.449,544.2,879.178
2012-OH,1030.533,845.085,425.522,451.949,88.625,17.141,0,10.508,107.237,399.338,763.659,852.354
2013-OH,1079.959,1013.865,943.403,446.382,139.194,23.493,2.051,16.259,86.589,342.096,786.911,1037.676
2014-OH,1411.485,1185.286,992.852,418.826,168.402,15.933,16.494,12.64,97.135,373.058,852.664,929.399
2015-OH,1273.247,1353.879,918.053,414.926,110.217,21.913,6.103,15.984,33.165,339.723,535.754,672.42
2016-OH,1174.849,887.907,592.683,462.227,207.947,13.362,0,0,29.05,249.605,576.231,1065.664
2017-OH,955.64,695.939,774.945,274.29,204.221,20.249,0,18.72,65.73,255.796,701.63,1122.777
2018-OH,1245.219,809.002,899.683,609.751,72.379,12.566,0,1.093,25.529,344.405,838.901,933.94
2019-OH,1178.728,908.986,887.81,395.771,153.558,28.596,0,8.447,24.187,281.239,832.842,897.17
2020-OH,940.616,910.662,643.375,526.578,235.266,16.432,0,7.069,85.111,369.759,559.573,975.736
1948-SD,1552.757,1410.536,1230.563,517.582,313.5,139.354,33.003,29.172,106.408,547.116,1015.246,1452.67
1949-SD,1822.407,1478.272,1127.004,525.315,251.37,97.115,18.53,16.617,267.806,590.167,745.855,1484.339
1950-SD,1940.375,1287.789,1300.078,859.331,446.325,116.001,76.858,76.839,224.34,456.007,1120.104,1424.591
1951-SD,1616.839,1173.79,1414.41,750.422,309.483,236.545,49.923,64.105,333.065,635.389,1119.94,1667.002
1952-SD,1640.345,1191.822,1337.694,540.051,317.296,61.939,32.738,35.345,124.967,613.647,1021.287,1314.626
1953-SD,1347.709,1215.54,1037.286,818.908,406.837,88.396,36.563,27.742,186.546,375.405,850.532,1301.92
1954-SD,1650.594,824.477,1212.888,616.492,418.616,128.28,12.512,33.298,195.854,628.407,801.12,1243.266
1955-SD,1445.935,1438.684,1187.799,443.64,220.478,153.934,12.896,10.94,187.889,485.214,1313.398,1626.055
1956-SD,1584.241,1414.297,1136.652,810.764,310.242,37.701,49.478,52.951,217.422,416.665,1022.738,1239.23
1957-SD,1784.958,1213.677,1084.913,720.958,382.882,150.901,16.891,33.229,266.84,589.042,1002.38,1138.046
1958-SD,1274.598,1336.251,1160.822,655.982,220.563,176.106,81.052,19.994,157.413,493.347,975.087,1440.982
1959-SD,1621.16,1429.283,956.972,661.53,358.934,54.34,29.663,11.859,236.166,712.541,1230.887,1140.823
1960-SD,1537.631,1418.018,1371.707,622.508,328.847,135.406,18.023,29.193,176.334,513.327,972.044,1435.536
1961-SD,1463.2,1129.79,902.485,761.103,385.106,67.079,38.841,11.864,307.024,528.981,1013.113,1530.22
1962-SD,1603.04,1348.099,1258.706,593.828,278.53,128.621,67.481,38.651,252.553,465.878,850.419,1297.474
1963-SD,1786.263,1174.021,870.732,611.383,318.335,71.009,23.133,26.492,137.575,284.371,881.882,1552.255
1964-SD,1339.746,1137.328,1231.34,604.063,259.868,112.034,13.659,61.992,248.993,531.497,1053.91,1607.086
1965-SD,1588.635,1327.557,1438.195,634.295,321.317,127.519,36.017,46.751,493.923,440.184,963.545,1172.461
1966-SD,1799.419,1417.578,947.091,792.344,340.36,98.704,8.65,77.526,213.534,568.179,1076.291,1358.543
1967-SD,1392.683,1319.745,979.857,638.762,464.1,165.053,48.204,45.514,188.742,558.25,1008.784,1444.814
1968-SD,1528.598,1257.388,851.475,660.356,452.68,116.924,43.304,58.684,229.033,519.499,990.974,1575.958
1969-SD,1765.812,1267.251,1341.85,522.281,260.336,212.055,38.081,12.642,140.452,755.685,928.71,1339.604
1970-SD,1726.186,1170.859,1248.487,750.809,293.704,77.349,21.799,18.564,205.894,640.724,1054.555,1511.881
1971-SD,1705.409,1331.143,1099.12,589.01,377.353,72.89,66.314,17.626,238.151,571.22,998.135,1504.222
1972-SD,1708.82,1373.935,1042.816,684.761,295.368,102.287,66.972,37.864,220.337,652.23,1077.855,1613.57
1973-SD,1437.571,1146.906,873.291,680.829,349.211,96.309,32.725,13.595,272.285,451.529,1053.386,1440.094
1974-SD,1545.788,1137.127,992.402,588.289,375.457,101.21,8.716,72.671,280.756,470.621,960.172,1279.365
1975-SD,1447.503,1404.094,1249.983,801.935,319.91,125.468,13.507,34.06,265.172,506.014,996.197,1315.006
1976-SD,1507.304,990.648,1059.322,523.68,317.039,81.516,18.171,20.017,165.88,686.584,1136.46,1416.449
1977-SD,1810.521,1049.944,971.613,464.18,170.264,64.214,19.749,87.726,195.365,557.74,1063.604,1532.935
1978-SD,1910.486,1544.042,1089.919,657.326,309.791,108.193,39.473,39.611,115.073,534.533,1142.751,1589.717
1979-SD,1941.724,1566.437,1113.272,715.597,412.115,111.448,38.136,57.688,129.798,544.116,1078.402,1151.392
1980-SD,1531.034,1260.019,1141.999,521.834,255.431,77.487,16.855,45.585,190.633,592.915,865.191,1296.611
1981-SD,1250.996,1119.454,868.761,441.411,346.237,110.972,25.447,38.738,169.279,584.268,830.888,1429.009
1982-SD,1879.347,1302.836,1096.296,712.707,323.574,187.156,27.256,29.319,226.27,601.852,1098.312,1260.858
1983-SD,1236.26,988.417,1019.117,777.3,430.317,132.205,14.978,3.956,197.775,551.721,1005.234,1940.332
1984-SD,1408.934,984.185,1137.26,667.345,368.919,117.853,29.61,14.57,313.233,593.232,953.751,1535.248
1985-SD,1606.292,1333.386,961.567,478.985,200.399,161.583,22.293,71.599,293.415,595.761,1439.503,1617.457
1986-SD,1295.101,1350.847,831.036,639.799,317.564,68.945,32.61,64.229,299.466,544.624,1114.26,1191.325
1987-SD,1226.411,949.358,1038.909,434.806,198.246,63.446,16.76,64.04,196.742,641.509,847.638,1235.904
1988-SD,1596.869,1302.136,973.355,579.553,203.618,17.599,14.515,20.03,217.292,591.501,981.747,1286.347
1989-SD,1307.916,1547.208,1177.418,601.963,307.85,125.056,12.72,24.198,204.692,533.144,999.103,1607.313
1990-SD,1141.822,1139.23,925.895,628.738,377.515,87.27,42.802,26.868,119.802,574.883,859.185,1552.966
1991-SD,1572.203,969.379,930.034,562.9,275.298,66.523,31.237,19.697,197.693,628.161,1157.626,1180.056
1992-SD,1193.034,956.108,851.393,638.807,251.752,146.038,132.744,103.008,215.004,557.563,1081.463,1498.937
1993-SD,1600.828,1431.826,1025.979,676.93,324.469,184.178,94.767,62.504,335.842,617.866,1118.427,1302.685
1994-SD,1705.01,1476.328,922.195,620.426,218.695,82.953,60.891,48.141,158.712,509.973,944.023,1285.077
1995-SD,1424.208,1126.089,1062.678,798.593,425.81,117.87,38.844,14.967,224.23,610.353,1067.652,1344.101
1996-SD,1701.244,1191.415,1275.508,698.438,433.004,85.616,53.293,28.708,236.88,586.104,1291.389,1640.784
1997-SD,1673.262,1199.797,1060.309,790.841,402.43,80.53,40.58,45.227,150.026,499.009,1070.982,1159.502
1998-SD,1421.99,931.129,1201.577,566.687,250.622,186.628,23.214,23.362,90.856,538.602,894.86,1241.492
1999-SD,1470.58,925.269,893.398,635.432,329.973,121.541,24.72,29.505,284.049,551.8,694.111,1127.283
2000-SD,1370.434,987.739,820.54,631.588,274.818,130.959,25.203,16.66,166.593,484.903,1223.53,1684.887
2001-SD,1318.061,1476.951,1115.535,594.445,281.347,107.727,16.669,15.131,164.61,566.339,746.443,1267.831
2002-SD,1290.406,1009.266,1343.281,649.483,432.683,55.396,8.949,37.236,157.432,817.489,934.846,1182.527
2003-SD,1395.117,1315.229,1039.227,541.52,352.515,144.721,17.49,10.028,217.823,435.559,1143.531,1197.536
2004-SD,1508.28,1176.019,843.519,541.677,339.19,173.266,43.995,88.313,154.128,521.362,871.472,1189.167
2005-SD,1488.642,1023.817,954.022,530.796,383.641,79.774,17.882,35.05,115.057,508.746,867.024,1389.508
2006-SD,1047.904,1189.744,1021.751,475.044,275.924,63.694,6.4,22.427,288.034,661.339,953.664,1184.317
2007-SD,1413.444,1400.434,799.12,694.139,230.26,73.431,10.772,29.174,159.421,482.489,924.796,1436.577
2008-SD,1520.996,1286.765,1042.961,713.292,412.884,146.771,28.503,29.837,208.601,576.9,930.811,1587.146
2009-SD,1510.699,1182.569,1092.779,703.75,333.152,157.73,74.312,68.704,149.089,814.147,767.719,1597.309
2010-SD,1538.194,1405.297,897.715,507.081,380.363,111.626,32.054,16.097,226.993,437.454,1006.627,1460.581
2011-SD,1609.497,1380.954,1184.914,687.731,419.978,127.785,13.021,23.723,207.452,454.016,943.33,1196.826
2012-SD,1244.412,1121.906,607.865,479.729,273.003,50.803,4.589,32.022,158.405,623.653,922.519,1362.03
2013-SD,1425.263,1185.183,1172.699,877.923,329.689,115.25,33.396,24.146,105.274,666.065,1000.798,1603.453
2014-SD,1458.18,1445.677,1117.683,677.404,337.445,139.891,53.685,45.344,195.483,476.245,1198.481,1268.008
2015-SD,1313.208,1284.983,833.132,548.417,393.267,82.777,33.649,39.32,103.544,441.64,871.419,1268.601
2016-SD,1387.878,967.941,796.595,584.828,311.958,46.351,24.704,32.775,165.505,437.633,702.943,1549.878
2017-SD,1506.626,1010.774,933.974,599.135,326.384,80.666,13.374,67.77,173.792,551.993,925.454,1352.844
2018-SD,1442.375,1497.61,1082.628,865.266,190.183,64.479,32.574,41.775,180.596,698.034,1093.908,1240.059
2019-SD,1467.492,1658.169,1254.503,653.665,491.322,106.581,33.783,58.535,154.229,796.861,1035.977,1295.373
2020-SD,1396.484,1194.984,921.428,717.247,373.683,54.088,22.599,18.37,202.578,760.435,813.137,1148.824
1948-VA,1047.402,726.135,464.602,230.548,70.855,0.821,0,0,29.531,306.446,385.975,725.761
1949-VA,622.644,542.918,550.405,306.248,70.561,0,0,0,43.624,145.392,518.645,724.545
1950-VA,511.613,688.684,654.852,338.872,83.657,0.986,0,0,35.344,167.926,551.998,926.087
1951-VA,766.639,689.354,591.969,288.803,91.221,0,0,0,20.079,160.646,628.489,738.748
1952-VA,706.408,664.287,600.776,240.867,74.373,0,0,0,29.825,323.702,493.155,809.201
1953-VA,705.97,609.37,533.725,261.597,16.623,0,0,0,20.087,182.007,521.22,736.789
1954-VA,835.441,587.4,561.846,158.629,128.411,0,0,0,4.121,152.887,607.063,859.657
1955-VA,920.001,724.713,477.257,179.539,53.912,17.59,0,0,19.574,217.639,570.607,959.224
1956-VA,930.559,631.414,604.275,321.316,83.436,0.986,0,0,36.683,186.842,539.548,530.244
1957-VA,914.311,632.389,585.981,167.458,50.227,0,0,0,11.592,351.128,475.099,711.777
1958-VA,982.895,907.654,728.798,271.17,82.985,8.823,0,0,33.223,253.278,435.607,997.289
1959-VA,899.329,689.149,580.352,209.198,33.754,0.821,0,0,15.921,170.627,535.519,744.633
1960-VA,819.881,744.13,933.292,161.829,98.301,1.15,0,0,20.736,219.417,489.607,990.162
1961-VA,1023.7,670.086,482.776,395.202,130.957,7.811,0,0,5.768,232.382,452.682,852.148
1962-VA,914.014,745.494,678.433,294.175,32.448,3.627,0,0,54.303,192.768,593.152,949.364
