"HHS_region","pathogen2","chi","loglik"
7,"fluA",0,-4478.18043426137
7,"fluA",0.1,-4473.73937838026
7,"fluA",0.2,-4469.57764875675
7,"fluA",0.3,-4465.63434670465
7,"fluA",0.4,-4461.85009296752
7,"fluA",0.5,-4458.16865832318
7,"fluA",0.6,-4111.65438277204
7,"fluA",0.7,-4161.86559523514
7,"fluA",0.8,-4243.48864900297
7,"fluA",0.9,-4470.40264019213
7,"fluA",1,-4456.55233087124
7,"fluA",0.99999999958788,-4456.55233090075
