"HHS_region","pathogen2","chi","loglik"
2,"fluB",0.45,-3262.82794996114
2,"fluB",0.48,-3257.23910218882
2,"fluB",0.51,-3358.51126421609
2,"fluB",0.54,-3246.17097720984
2,"fluB",0.57,-3240.71464958597
2,"fluB",0.6,-3360.1717928494
2,"fluB",0.63,-3360.83767964766
2,"fluB",0.66,-3361.54273623723
2,"fluB",0.69,-3362.27886437059
2,"fluB",0.72,-3363.03894175364
2,"fluB",0.75,-3363.81705068799
2,"fluB",0.6,-3360.1717928494
