"chi","loglik","HHS_region","Pathens2","loglik_cutoff","maxloglik","lower","upper"
0.84,-33347.2673506203,9,"fluB",-6597.16851002146,-6595.24778061111,0.58,0.59
0.85,-33728.2189070771,9,"fluB",-6597.16851002146,-6595.24778061111,0.58,0.59
0.86,-34104.3887503746,9,"fluB",-6597.16851002146,-6595.24778061111,0.58,0.59
0.87,-34475.8078201774,9,"fluB",-6597.16851002146,-6595.24778061111,0.58,0.59
0.88,-34842.5182424284,9,"fluB",-6597.16851002146,-6595.24778061111,0.58,0.59
0.89,-35204.572646974,9,"fluB",-6597.16851002146,-6595.24778061111,0.58,0.59
0.9,-35562.0314624461,9,"fluB",-6597.16851002146,-6595.24778061111,0.58,0.59
0.91,-35914.9642281098,9,"fluB",-6597.16851002146,-6595.24778061111,0.58,0.59
0.92,-36263.4486859272,9,"fluB",-6597.16851002146,-6595.24778061111,0.58,0.59
0.93,-36607.5695028257,9,"fluB",-6597.16851002146,-6595.24778061111,0.58,0.59
0.94,-36947.4186076043,9,"fluB",-6597.16851002146,-6595.24778061111,0.58,0.59
0.95,-37283.0943879014,9,"fluB",-6597.16851002146,-6595.24778061111,0.58,0.59
0.96,-37614.7002945096,9,"fluB",-6597.16851002146,-6595.24778061111,0.58,0.59
0.97,-37942.3453919161,9,"fluB",-6597.16851002146,-6595.24778061111,0.58,0.59
0.98,-38266.1438643619,9,"fluB",-6597.16851002146,-6595.24778061111,0.58,0.59
0.99,-38586.2147144545,9,"fluB",-6597.16851002146,-6595.24778061111,0.58,0.59
1,-38902.6807026382,9,"fluB",-6597.16851002146,-6595.24778061111,0.58,0.59
