chi,loglik,HHS_region,Pathens2,loglik_cutoff,maxloglik,lower,upper
0.62,-2906.142542,3,fluB,-2376.016622,-2374.095892,0.69,0.693
0.63,-3111.985604,3,fluB,-2376.016622,-2374.095892,0.69,0.693
0.64,-2612.695809,3,fluB,-2376.016622,-2374.095892,0.69,0.693
0.65,-2478.248212,3,fluB,-2376.016622,-2374.095892,0.69,0.693
0.66,-2820.122357,3,fluB,-2376.016622,-2374.095892,0.69,0.693
0.67,-3149.782495,3,fluB,-2376.016622,-2374.095892,0.69,0.693
0.68,-3198.962861,3,fluB,-2376.016622,-2374.095892,0.69,0.693
0.69,-2374.095892,3,fluB,-2376.016622,-2374.095892,0.69,0.693
0.7,-2834.763975,3,fluB,-2376.016622,-2374.095892,0.69,0.693
0.71,-3030.430388,3,fluB,-2376.016622,-2374.095892,0.69,0.693
0.72,-3603.369022,3,fluB,-2376.016622,-2374.095892,0.69,0.693
0.73,-2391.08041,3,fluB,-2376.016622,-2374.095892,0.69,0.693
0.74,-2978.59715,3,fluB,-2376.016622,-2374.095892,0.69,0.693
0.75,-3098.958269,3,fluB,-2376.016622,-2374.095892,0.69,0.693
0.76,-3689.130706,3,fluB,-2376.016622,-2374.095892,0.69,0.693
0.77,-2508.752847,3,fluB,-2376.016622,-2374.095892,0.69,0.693
0.78,-2925.055311,3,fluB,-2376.016622,-2374.095892,0.69,0.693
0.79,-4121.635213,3,fluB,-2376.016622,-2374.095892,0.69,0.693
0.8,-3062.102335,3,fluB,-2376.016622,-2374.095892,0.69,0.693
0.81,-4127.435129,3,fluB,-2376.016622,-2374.095892,0.69,0.693
0.82,-2747.250265,3,fluB,-2376.016622,-2374.095892,0.69,0.693
0.83,-4887.864571,3,fluB,-2376.016622,-2374.095892,0.69,0.693
0.84,-5432.927206,3,fluB,-2376.016622,-2374.095892,0.69,0.693
0.85,-5832.183809,3,fluB,-2376.016622,-2374.095892,0.69,0.693
0.86,-6159.326977,3,fluB,-2376.016622,-2374.095892,0.69,0.693
0.87,-6440.0626,3,fluB,-2376.016622,-2374.095892,0.69,0.693
0.88,-6686.962912,3,fluB,-2376.016622,-2374.095892,0.69,0.693
0.89,-6907.252958,3,fluB,-2376.016622,-2374.095892,0.69,0.693
0.9,-7105.500284,3,fluB,-2376.016622,-2374.095892,0.69,0.693
0.91,-7284.773604,3,fluB,-2376.016622,-2374.095892,0.69,0.693
0.92,-7447.223055,3,fluB,-2376.016622,-2374.095892,0.69,0.693
0.93,-7594.399159,3,fluB,-2376.016622,-2374.095892,0.69,0.693
0.94,-7727.442119,3,fluB,-2376.016622,-2374.095892,0.69,0.693
0.95,-7847.204851,3,fluB,-2376.016622,-2374.095892,0.69,0.693
0.96,-7954.338315,3,fluB,-2376.016622,-2374.095892,0.69,0.693
0.97,-8049.357189,3,fluB,-2376.016622,-2374.095892,0.69,0.693
0.98,-8132.698189,3,fluB,-2376.016622,-2374.095892,0.69,0.693
0.99,-8204.781472,3,fluB,-2376.016622,-2374.095892,0.69,0.693
1,-8266.087402,3,fluB,-2376.016622,-2374.095892,0.69,0.693
