"psi","loglik","HHS_region","Pathens2","loglik_cutoff","maxloglik","lower","upper"
0.5,-8008.12010367641,3,"fluA",-6931.43391826554,-6929.51318885519,0,0.01
0.51,-8031.82444469158,3,"fluA",-6931.43391826554,-6929.51318885519,0,0.01
0.52,-8056.36569601229,3,"fluA",-6931.43391826554,-6929.51318885519,0,0.01
0.53,-8082.03423793544,3,"fluA",-6931.43391826554,-6929.51318885519,0,0.01
0.54,-8109.15008078038,3,"fluA",-6931.43391826554,-6929.51318885519,0,0.01
0.55,-8138.0472051413,3,"fluA",-6931.43391826554,-6929.51318885519,0,0.01
0.56,-8169.08848841621,3,"fluA",-6931.43391826554,-6929.51318885519,0,0.01
0.57,-8202.6468554203,3,"fluA",-6931.43391826554,-6929.51318885519,0,0.01
0.58,-8239.11082489248,3,"fluA",-6931.43391826554,-6929.51318885519,0,0.01
0.59,-8278.87629788898,3,"fluA",-6931.43391826554,-6929.51318885519,0,0.01
0.6,-8322.34840384735,3,"fluA",-6931.43391826554,-6929.51318885519,0,0.01
0.61,-8369.92939082164,3,"fluA",-6931.43391826554,-6929.51318885519,0,0.01
0.62,-8422.02189440324,3,"fluA",-6931.43391826554,-6929.51318885519,0,0.01
0.63,-8479.02448473517,3,"fluA",-6931.43391826554,-6929.51318885519,0,0.01
0.64,-8541.31894585848,3,"fluA",-6931.43391826554,-6929.51318885519,0,0.01
0.65,-8609.27759196382,3,"fluA",-6931.43391826554,-6929.51318885519,0,0.01
0.66,-8683.24997838011,3,"fluA",-6931.43391826554,-6929.51318885519,0,0.01
0.67,-8763.57058238665,3,"fluA",-6931.43391826554,-6929.51318885519,0,0.01
0.68,-8850.53715590624,3,"fluA",-6931.43391826554,-6929.51318885519,0,0.01
0.69,-8944.42299983013,3,"fluA",-6931.43391826554,-6929.51318885519,0,0.01
0.7,-9045.44917610564,3,"fluA",-6931.43391826554,-6929.51318885519,0,0.01
0.71,-9153.81435065727,3,"fluA",-6931.43391826554,-6929.51318885519,0,0.01
0.72,-9269.64672669944,3,"fluA",-6931.43391826554,-6929.51318885519,0,0.01
0.73,-9393.02824128246,3,"fluA",-6931.43391826554,-6929.51318885519,0,0.01
0.74,-9523.9777009631,3,"fluA",-6931.43391826554,-6929.51318885519,0,0.01
0.75,-9662.44697423719,3,"fluA",-6931.43391826554,-6929.51318885519,0,0.01
0.76,-9808.31202125797,3,"fluA",-6931.43391826554,-6929.51318885519,0,0.01
0.77,-9961.38400725277,3,"fluA",-6931.43391826554,-6929.51318885519,0,0.01
0.78,-10121.3757175464,3,"fluA",-6931.43391826554,-6929.51318885519,0,0.01
0.79,-10287.9377452998,3,"fluA",-6931.43391826554,-6929.51318885519,0,0.01
0.8,-10460.6364353869,3,"fluA",-6931.43391826554,-6929.51318885519,0,0.01
0.81,-10638.9685859165,3,"fluA",-6931.43391826554,-6929.51318885519,0,0.01
0.82,-10822.3325455635,3,"fluA",-6931.43391826554,-6929.51318885519,0,0.01
0.83,-11010.0934787429,3,"fluA",-6931.43391826554,-6929.51318885519,0,0.01
0.84,-11201.5155701811,3,"fluA",-6931.43391826554,-6929.51318885519,0,0.01
0.85,-11395.8386100113,3,"fluA",-6931.43391826554,-6929.51318885519,0,0.01
0.86,-11592.2285650329,3,"fluA",-6931.43391826554,-6929.51318885519,0,0.01
0.87,-11789.8161260391,3,"fluA",-6931.43391826554,-6929.51318885519,0,0.01
0.88,-11987.6788212676,3,"fluA",-6931.43391826554,-6929.51318885519,0,0.01
0.89,-12184.8789454063,3,"fluA",-6931.43391826554,-6929.51318885519,0,0.01
0.9,-12380.4264376897,3,"fluA",-6931.43391826554,-6929.51318885519,0,0.01
0.91,-12573.3369272817,3,"fluA",-6931.43391826554,-6929.51318885519,0,0.01
0.92,-12762.5387280735,3,"fluA",-6931.43391826554,-6929.51318885519,0,0.01
0.93,-12946.9908628058,3,"fluA",-6931.43391826554,-6929.51318885519,0,0.01
0.94,-13125.5941412453,3,"fluA",-6931.43391826554,-6929.51318885519,0,0.01
0.95,-13297.2346390655,3,"fluA",-6931.43391826554,-6929.51318885519,0,0.01
0.96,-13460.7499591432,3,"fluA",-6931.43391826554,-6929.51318885519,0,0.01
0.97,-13614.9657923159,3,"fluA",-6931.43391826554,-6929.51318885519,0,0.01
0.98,-13758.6670112907,3,"fluA",-6931.43391826554,-6929.51318885519,0,0.01
0.99,-13890.5948128548,3,"fluA",-6931.43391826554,-6929.51318885519,0,0.01
1,-14009.4598849789,3,"fluA",-6931.43391826554,-6929.51318885519,0,0.01
