chi,loglik,HHS_region,Pathens2,loglik_cutoff,maxloglik,lower,upper
0.78,-20107.62892,8,fluA,-10769.09618,-10743.99477,0.748,0.75
0.79,-20027.74272,8,fluA,-10769.09618,-10743.99477,0.748,0.75
0.8,-19946.51245,8,fluA,-10769.09618,-10743.99477,0.748,0.75
0.81,-19863.98852,8,fluA,-10769.09618,-10743.99477,0.748,0.75
0.82,-19780.21215,8,fluA,-10769.09618,-10743.99477,0.748,0.75
0.83,-19695.21536,8,fluA,-10769.09618,-10743.99477,0.748,0.75
0.84,-19609.02113,8,fluA,-10769.09618,-10743.99477,0.748,0.75
0.85,-19521.64325,8,fluA,-10769.09618,-10743.99477,0.748,0.75
0.86,-19433.08678,8,fluA,-10769.09618,-10743.99477,0.748,0.75
0.87,-19343.34792,8,fluA,-10769.09618,-10743.99477,0.748,0.75
0.88,-19252.41439,8,fluA,-10769.09618,-10743.99477,0.748,0.75
0.89,-19160.26551,8,fluA,-10769.09618,-10743.99477,0.748,0.75
0.9,-19066.87255,8,fluA,-10769.09618,-10743.99477,0.748,0.75
0.91,-18972.1986,8,fluA,-10769.09618,-10743.99477,0.748,0.75
0.92,-18876.19944,8,fluA,-10769.09618,-10743.99477,0.748,0.75
0.93,-18778.82318,8,fluA,-10769.09618,-10743.99477,0.748,0.75
0.94,-18680.01046,8,fluA,-10769.09618,-10743.99477,0.748,0.75
0.95,-18579.69459,8,fluA,-10769.09618,-10743.99477,0.748,0.75
0.96,-18477.80023,8,fluA,-10769.09618,-10743.99477,0.748,0.75
0.97,-18374.2395,8,fluA,-10769.09618,-10743.99477,0.748,0.75
0.98,-18268.88561,8,fluA,-10769.09618,-10743.99477,0.748,0.75
0.99,-18161.25034,8,fluA,-10769.09618,-10743.99477,0.748,0.75
