"psi","loglik","HHS_region","Pathens2","loglik_cutoff","maxloglik","lower","upper"
0.88,-8178.9881377464,2,"fluA",-8163.33606713281,-8161.41533772247,0.97,1
0.89,-8176.58572434066,2,"fluA",-8163.33606713281,-8161.41533772247,0.97,1
0.9,-8174.32905699401,2,"fluA",-8163.33606713281,-8161.41533772247,0.97,1
0.91,-8172.2247010048,2,"fluA",-8163.33606713281,-8161.41533772247,0.97,1
0.92,-8170.27963031065,2,"fluA",-8163.33606713281,-8161.41533772247,0.97,1
0.93,-8168.5011483752,2,"fluA",-8163.33606713281,-8161.41533772247,0.97,1
0.94,-8166.89699564411,2,"fluA",-8163.33606713281,-8161.41533772247,0.97,1
0.95,-8165.4752798658,2,"fluA",-8163.33606713281,-8161.41533772247,0.97,1
0.96,-8164.24448189852,2,"fluA",-8163.33606713281,-8161.41533772247,0.97,1
0.97,-8163.21355978328,2,"fluA",-8163.33606713281,-8161.41533772247,0.97,1
0.98,-8162.39182875863,2,"fluA",-8163.33606713281,-8161.41533772247,0.97,1
0.99,-8161.7890300152,2,"fluA",-8163.33606713281,-8161.41533772247,0.97,1
1,-8161.41533772247,2,"fluA",-8163.33606713281,-8161.41533772247,0.97,1
