"psi","loglik","HHS_region","Pathens2","loglik_cutoff","maxloglik","lower","upper"
0,-14034.9141435109,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.01,-14035.5348728166,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.02,-14036.1900275236,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.03,-14036.8796027043,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.04,-14037.6029664848,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.05,-14038.360546602,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.06,-14039.1518012652,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.07,-14039.9764671794,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.08,-14040.8346785838,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.09,-14041.7262305993,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.1,-14042.6509801299,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.11,-14043.6087526117,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.12,-14044.5993492069,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.13,-14045.622571202,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.14,-14046.6783409318,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.15,-14047.7665285845,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.16,-14048.8869821408,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.17,-14050.0395891998,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.18,-14051.2241625607,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.19,-14052.4406096414,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.2,-14053.6887244319,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.21,-14054.9684049073,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.22,-14056.2794944429,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.23,-14057.6218579748,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.24,-14058.9953596079,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.25,-14060.3998404141,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.26,-14061.8351957629,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.27,-14063.3012460071,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.28,-14064.7978832701,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.29,-14066.3249847478,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.3,-14067.8823806838,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.31,-14069.4699686542,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.32,-14071.0876424627,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.33,-14072.7352642032,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.34,-14074.4126776206,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.35,-14076.1197746664,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.36,-14077.8564470671,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.37,-14079.6225358677,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.38,-14081.4179447063,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.39,-14083.2425420785,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.4,-14085.0962211424,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.41,-14086.9788530874,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.42,-14088.8903106429,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.43,-14090.8304773544,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.44,-14092.7992435112,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.45,-14094.7965122176,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.46,-14096.822159024,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.47,-14098.876087765,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.48,-14100.9582028481,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.49,-14103.068380896,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.5,-14105.2065017516,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.51,-14107.3724969549,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.52,-14109.5662234255,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.53,-14111.7876394471,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.54,-14114.0366721723,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.55,-14116.3131085139,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.56,-14118.6169162045,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.57,-14120.9480517254,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.58,-14123.3063874636,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.59,-14125.6918482463,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.6,-14128.1043657305,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.61,-14130.5438517769,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.62,-14133.0102347782,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.63,-14135.5034314446,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.64,-14138.0234021276,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.65,-14140.5700526748,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.66,-14143.1433638899,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.67,-14145.7432383743,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.68,-14148.3696937412,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.69,-14151.0225628999,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.7,-14153.7018492929,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.71,-14156.4074994765,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.72,-14159.1394941123,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.73,-14161.8977951316,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.74,-14164.6823561419,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.75,-14167.4931698934,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.76,-14170.330212717,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.77,-14173.1934450384,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.78,-14176.0828635676,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.79,-14178.9984986373,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.8,-14181.940301041,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.81,-14184.9082969336,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.82,-14187.9025067227,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.83,-14190.9229174104,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.84,-14193.9695796417,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.85,-14197.0425232376,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.86,-14200.1417665536,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.87,-14203.2673723317,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.88,-14206.4193884265,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.89,-14209.597852668,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.9,-14212.8028541464,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.91,-14216.0344592158,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.92,-14219.2927539121,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.93,-14222.5778865538,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.94,-14225.8898695462,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.95,-14229.2288768239,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.96,-14232.5949842932,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.97,-14235.988368903,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.98,-14239.4091397231,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
0.99,-14242.8574714363,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
1,-14246.3335579017,6,"fluA",-14036.8348729212,-14034.9141435109,0,0.02
