"psi","loglik","HHS_region","Pathens2","loglik_cutoff","maxloglik","lower","upper"
0.31,-4857.54125421871,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.32,-4857.6212829247,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.33,-4857.703909897,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.34,-4857.78902451083,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.35,-4857.87669083406,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.36,-4857.96687227138,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.37,-4858.05964362743,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.38,-4858.15492310521,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.39,-4858.25269928991,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.4,-4858.35299999224,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.41,-4858.45581422419,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.42,-4858.56114929455,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.43,-4858.66902587465,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.44,-4858.77940131526,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.45,-4858.89231501837,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.46,-4859.00769311713,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.47,-4859.1256367905,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.48,-4859.24609448078,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.49,-4859.36907515768,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.5,-4859.4945189785,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.51,-4859.62251529385,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.52,-4859.75302439996,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.53,-4859.88604959921,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.54,-4860.02158159716,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.55,-4860.15963188358,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.56,-4860.30019587719,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.57,-4860.44325858849,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.58,-4860.58883279052,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.59,-4860.7369289276,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.6,-4860.88752668141,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.61,-4861.04060840007,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.62,-4861.19617980946,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.63,-4861.35429039125,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.64,-4861.51490661531,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.65,-4861.67798991933,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.66,-4861.84352108976,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.67,-4862.01165273437,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.68,-4862.18224500945,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.69,-4862.35540293769,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.7,-4862.53096715293,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.71,-4862.7089449699,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.72,-4862.88947873941,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.73,-4863.07249892364,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.74,-4863.2581296442,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.75,-4863.4462047302,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.76,-4863.6367703127,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.77,-4863.82965666055,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.78,-4864.02521376545,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.79,-4864.22309569509,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.8,-4864.42357879067,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.81,-4864.62669594393,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.82,-4864.83208444518,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.83,-4865.03982711259,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.84,-4865.25026952611,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.85,-4865.46312303024,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.86,-4865.67854388197,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.87,-4865.89619217862,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.88,-4866.11647144714,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.89,-4866.33938203794,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.9,-4866.56468057598,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.91,-4866.79250240501,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.92,-4867.02248463303,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.93,-4867.25512779023,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.94,-4867.49030283293,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.95,-4867.72792031327,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.96,-4867.96809513154,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.97,-4868.21048994801,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.98,-4868.45539950441,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
0.99,-4868.7029108914,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
1,-4868.95269235001,6,"fluB",-4858.24263679501,-4856.32190738467,0,0.38
