chi,loglik,HHS_region,Pathens2,loglik_cutoff,maxloglik,lower,upper
0.38,-7038.374505,3,fluA,-7040.295235,-7038.374505,0.38,0.384
0.39,-8768.14537,3,fluA,-7040.295235,-7038.374505,0.38,0.384
0.4,-15585.76658,3,fluA,-7040.295235,-7038.374505,0.38,0.384
0.41,-9105.350347,3,fluA,-7040.295235,-7038.374505,0.38,0.384
0.42,-8080.540674,3,fluA,-7040.295235,-7038.374505,0.38,0.384
0.43,-13943.08992,3,fluA,-7040.295235,-7038.374505,0.38,0.384
0.44,-10234.21604,3,fluA,-7040.295235,-7038.374505,0.38,0.384
0.45,-8410.500652,3,fluA,-7040.295235,-7038.374505,0.38,0.384
0.46,-18594.59345,3,fluA,-7040.295235,-7038.374505,0.38,0.384
0.47,-8409.060603,3,fluA,-7040.295235,-7038.374505,0.38,0.384
0.48,-19405.42426,3,fluA,-7040.295235,-7038.374505,0.38,0.384
0.49,-13705.5036,3,fluA,-7040.295235,-7038.374505,0.38,0.384
0.5,-14945.96597,3,fluA,-7040.295235,-7038.374505,0.38,0.384
0.51,-15847.36083,3,fluA,-7040.295235,-7038.374505,0.38,0.384
0.52,-16577.81787,3,fluA,-7040.295235,-7038.374505,0.38,0.384
0.53,-17198.4399,3,fluA,-7040.295235,-7038.374505,0.38,0.384
0.54,-17739.81935,3,fluA,-7040.295235,-7038.374505,0.38,0.384
0.55,-18219.90042,3,fluA,-7040.295235,-7038.374505,0.38,0.384
0.56,-18650.27074,3,fluA,-7040.295235,-7038.374505,0.38,0.384
0.57,-19038.91577,3,fluA,-7040.295235,-7038.374505,0.38,0.384
0.58,-19391.59861,3,fluA,-7040.295235,-7038.374505,0.38,0.384
0.59,-19712.62468,3,fluA,-7040.295235,-7038.374505,0.38,0.384
0.6,-20005.29569,3,fluA,-7040.295235,-7038.374505,0.38,0.384
0.61,-20272.19377,3,fluA,-7040.295235,-7038.374505,0.38,0.384
0.62,-20515.37065,3,fluA,-7040.295235,-7038.374505,0.38,0.384
0.63,-20736.475,3,fluA,-7040.295235,-7038.374505,0.38,0.384
0.64,-20936.84269,3,fluA,-7040.295235,-7038.374505,0.38,0.384
0.65,-21117.5646,3,fluA,-7040.295235,-7038.374505,0.38,0.384
0.66,-21279.53139,3,fluA,-7040.295235,-7038.374505,0.38,0.384
0.67,-21423.47408,3,fluA,-7040.295235,-7038.374505,0.38,0.384
0.68,-21549.9901,3,fluA,-7040.295235,-7038.374505,0.38,0.384
0.69,-21659.5688,3,fluA,-7040.295235,-7038.374505,0.38,0.384
0.7,-21752.60867,3,fluA,-7040.295235,-7038.374505,0.38,0.384
0.71,-21829.4354,3,fluA,-7040.295235,-7038.374505,0.38,0.384
0.72,-21890.31413,3,fluA,-7040.295235,-7038.374505,0.38,0.384
0.73,-21935.4626,3,fluA,-7040.295235,-7038.374505,0.38,0.384
0.74,-21965.06496,3,fluA,-7040.295235,-7038.374505,0.38,0.384
0.75,-21979.28283,3,fluA,-7040.295235,-7038.374505,0.38,0.384
0.76,-21978.26808,3,fluA,-7040.295235,-7038.374505,0.38,0.384
0.77,-21962.17642,3,fluA,-7040.295235,-7038.374505,0.38,0.384
0.78,-21931.1831,3,fluA,-7040.295235,-7038.374505,0.38,0.384
0.79,-21885.49834,3,fluA,-7040.295235,-7038.374505,0.38,0.384
0.8,-21825.38617,3,fluA,-7040.295235,-7038.374505,0.38,0.384
0.81,-21751.18474,3,fluA,-7040.295235,-7038.374505,0.38,0.384
0.82,-21663.33215,3,fluA,-7040.295235,-7038.374505,0.38,0.384
0.83,-21562.39228,3,fluA,-7040.295235,-7038.374505,0.38,0.384
0.84,-21449.08502,3,fluA,-7040.295235,-7038.374505,0.38,0.384
0.85,-21324.32051,3,fluA,-7040.295235,-7038.374505,0.38,0.384
0.86,-21189.24251,3,fluA,-7040.295235,-7038.374505,0.38,0.384
0.87,-21045.26348,3,fluA,-7040.295235,-7038.374505,0.38,0.384
0.88,-20894.11725,3,fluA,-7040.295235,-7038.374505,0.38,0.384
0.89,-20737.90222,3,fluA,-7040.295235,-7038.374505,0.38,0.384
0.9,-20579.14167,3,fluA,-7040.295235,-7038.374505,0.38,0.384
0.91,-20420.834,3,fluA,-7040.295235,-7038.374505,0.38,0.384
0.92,-20266.50972,3,fluA,-7040.295235,-7038.374505,0.38,0.384
0.93,-20120.28211,3,fluA,-7040.295235,-7038.374505,0.38,0.384
0.94,-19986.89514,3,fluA,-7040.295235,-7038.374505,0.38,0.384
0.95,-19871.75143,3,fluA,-7040.295235,-7038.374505,0.38,0.384
0.96,-19780.9259,3,fluA,-7040.295235,-7038.374505,0.38,0.384
0.97,-19721.12156,3,fluA,-7040.295235,-7038.374505,0.38,0.384
0.98,-19699.57858,3,fluA,-7040.295235,-7038.374505,0.38,0.384
0.99,-19723.87841,3,fluA,-7040.295235,-7038.374505,0.38,0.384
1,-19801.62941,3,fluA,-7040.295235,-7038.374505,0.38,0.384
