"psi","loglik","HHS_region","Pathens2","loglik_cutoff","maxloglik","lower","upper"
0.42,-4692.09231454947,4,"fluB",-4589.50462366028,-4587.58389424993,0,0.03
0.43,-4696.00508210116,4,"fluB",-4589.50462366028,-4587.58389424993,0,0.03
0.44,-4699.94124077606,4,"fluB",-4589.50462366028,-4587.58389424993,0,0.03
0.45,-4703.90172085624,4,"fluB",-4589.50462366028,-4587.58389424993,0,0.03
0.46,-4707.88434454859,4,"fluB",-4589.50462366028,-4587.58389424993,0,0.03
0.47,-4711.88450783519,4,"fluB",-4589.50462366028,-4587.58389424993,0,0.03
0.48,-4715.90118952067,4,"fluB",-4589.50462366028,-4587.58389424993,0,0.03
0.49,-4719.93089192239,4,"fluB",-4589.50462366028,-4587.58389424993,0,0.03
0.5,-4723.972466921,4,"fluB",-4589.50462366028,-4587.58389424993,0,0.03
0.51,-4728.02123961681,4,"fluB",-4589.50462366028,-4587.58389424993,0,0.03
0.52,-4732.07522517961,4,"fluB",-4589.50462366028,-4587.58389424993,0,0.03
0.53,-4736.13373988786,4,"fluB",-4589.50462366028,-4587.58389424993,0,0.03
0.54,-4740.18747999813,4,"fluB",-4589.50462366028,-4587.58389424993,0,0.03
0.55,-4744.23987777856,4,"fluB",-4589.50462366028,-4587.58389424993,0,0.03
0.56,-4748.28340278786,4,"fluB",-4589.50462366028,-4587.58389424993,0,0.03
0.57,-4752.31680615889,4,"fluB",-4589.50462366028,-4587.58389424993,0,0.03
0.58,-4756.33119644865,4,"fluB",-4589.50462366028,-4587.58389424993,0,0.03
0.59,-4760.32640179162,4,"fluB",-4589.50462366028,-4587.58389424993,0,0.03
0.6,-4764.29562134478,4,"fluB",-4589.50462366028,-4587.58389424993,0,0.03
0.61,-4768.23219581126,4,"fluB",-4589.50462366028,-4587.58389424993,0,0.03
0.62,-4772.12954061744,4,"fluB",-4589.50462366028,-4587.58389424993,0,0.03
0.63,-4775.97785354963,4,"fluB",-4589.50462366028,-4587.58389424993,0,0.03
0.64,-4779.76878760876,4,"fluB",-4589.50462366028,-4587.58389424993,0,0.03
0.65,-4783.49160235712,4,"fluB",-4589.50462366028,-4587.58389424993,0,0.03
0.66,-4787.13573779601,4,"fluB",-4589.50462366028,-4587.58389424993,0,0.03
0.67,-4790.67913645448,4,"fluB",-4589.50462366028,-4587.58389424993,0,0.03
0.68,-4794.1128790723,4,"fluB",-4589.50462366028,-4587.58389424993,0,0.03
0.69,-4797.39975754319,4,"fluB",-4589.50462366028,-4587.58389424993,0,0.03
0.7,-4800.53027132412,4,"fluB",-4589.50462366028,-4587.58389424993,0,0.03
0.71,-4803.46166250777,4,"fluB",-4589.50462366028,-4587.58389424993,0,0.03
0.72,-4806.1560255139,4,"fluB",-4589.50462366028,-4587.58389424993,0,0.03
0.73,-4808.55722287101,4,"fluB",-4589.50462366028,-4587.58389424993,0,0.03
0.74,-4810.6040964099,4,"fluB",-4589.50462366028,-4587.58389424993,0,0.03
0.75,-4812.21754254938,4,"fluB",-4589.50462366028,-4587.58389424993,0,0.03
0.76,-4813.29511927252,4,"fluB",-4589.50462366028,-4587.58389424993,0,0.03
0.77,-4813.68953845712,4,"fluB",-4589.50462366028,-4587.58389424993,0,0.03
0.78,-4813.24063670917,4,"fluB",-4589.50462366028,-4587.58389424993,0,0.03
0.79,-4811.6999305144,4,"fluB",-4589.50462366028,-4587.58389424993,0,0.03
0.8,-4808.77348188385,4,"fluB",-4589.50462366028,-4587.58389424993,0,0.03
0.81,-4804.02270842058,4,"fluB",-4589.50462366028,-4587.58389424993,0,0.03
0.82,-4796.91237830027,4,"fluB",-4589.50462366028,-4587.58389424993,0,0.03
0.83,-4786.7032488393,4,"fluB",-4589.50462366028,-4587.58389424993,0,0.03
0.84,-4772.50683271724,4,"fluB",-4589.50462366028,-4587.58389424993,0,0.03
0.85,-4753.2519109775,4,"fluB",-4589.50462366028,-4587.58389424993,0,0.03
0.86,-4728.30629357881,4,"fluB",-4589.50462366028,-4587.58389424993,0,0.03
0.87,-4698.17772643924,4,"fluB",-4589.50462366028,-4587.58389424993,0,0.03
0.88,-4667.66060991744,4,"fluB",-4589.50462366028,-4587.58389424993,0,0.03
0.89,-4650.37965765337,4,"fluB",-4589.50462366028,-4587.58389424993,0,0.03
0.9,-4672.73400533037,4,"fluB",-4589.50462366028,-4587.58389424993,0,0.03
0.91,-4764.85712551404,4,"fluB",-4589.50462366028,-4587.58389424993,0,0.03
0.92,-4931.13942055814,4,"fluB",-4589.50462366028,-4587.58389424993,0,0.03
0.93,-5133.90902857084,4,"fluB",-4589.50462366028,-4587.58389424993,0,0.03
0.94,-5323.3140549456,4,"fluB",-4589.50462366028,-4587.58389424993,0,0.03
0.95,-5472.93100786992,4,"fluB",-4589.50462366028,-4587.58389424993,0,0.03
0.96,-5581.17136450581,4,"fluB",-4589.50462366028,-4587.58389424993,0,0.03
0.97,-5657.17379118647,4,"fluB",-4589.50462366028,-4587.58389424993,0,0.03
0.98,-5710.59763331869,4,"fluB",-4589.50462366028,-4587.58389424993,0,0.03
0.99,-5748.99960508759,4,"fluB",-4589.50462366028,-4587.58389424993,0,0.03
1,-5777.51019254396,4,"fluB",-4589.50462366028,-4587.58389424993,0,0.03
