psi,loglik,HHS_region,Pathens2,loglik_cutoff,maxloglik,lower,upper
0.33,-4639.127347,5,fluB,-4109.27917,-4107.358441,0.995,1
0.34,-4622.218361,5,fluB,-4109.27917,-4107.358441,0.995,1
0.35,-4605.768296,5,fluB,-4109.27917,-4107.358441,0.995,1
0.36,-4589.764589,5,fluB,-4109.27917,-4107.358441,0.995,1
0.37,-4574.19261,5,fluB,-4109.27917,-4107.358441,0.995,1
0.38,-4559.039404,5,fluB,-4109.27917,-4107.358441,0.995,1
0.39,-4544.293898,5,fluB,-4109.27917,-4107.358441,0.995,1
0.4,-4529.941003,5,fluB,-4109.27917,-4107.358441,0.995,1
0.41,-4515.971372,5,fluB,-4109.27917,-4107.358441,0.995,1
0.42,-4502.371917,5,fluB,-4109.27917,-4107.358441,0.995,1
0.43,-4489.133324,5,fluB,-4109.27917,-4107.358441,0.995,1
0.44,-4476.244244,5,fluB,-4109.27917,-4107.358441,0.995,1
0.45,-4463.693428,5,fluB,-4109.27917,-4107.358441,0.995,1
0.46,-4451.472433,5,fluB,-4109.27917,-4107.358441,0.995,1
0.47,-4439.571497,5,fluB,-4109.27917,-4107.358441,0.995,1
0.48,-4427.981266,5,fluB,-4109.27917,-4107.358441,0.995,1
0.49,-4416.693103,5,fluB,-4109.27917,-4107.358441,0.995,1
0.5,-4405.698137,5,fluB,-4109.27917,-4107.358441,0.995,1
0.51,-4394.988595,5,fluB,-4109.27917,-4107.358441,0.995,1
0.52,-4384.556572,5,fluB,-4109.27917,-4107.358441,0.995,1
0.53,-4374.393985,5,fluB,-4109.27917,-4107.358441,0.995,1
0.54,-4364.494043,5,fluB,-4109.27917,-4107.358441,0.995,1
0.55,-4354.849183,5,fluB,-4109.27917,-4107.358441,0.995,1
0.56,-4345.453198,5,fluB,-4109.27917,-4107.358441,0.995,1
0.57,-4336.298898,5,fluB,-4109.27917,-4107.358441,0.995,1
0.58,-4327.3801,5,fluB,-4109.27917,-4107.358441,0.995,1
0.59,-4318.690861,5,fluB,-4109.27917,-4107.358441,0.995,1
0.6,-4310.225111,5,fluB,-4109.27917,-4107.358441,0.995,1
0.61,-4301.977536,5,fluB,-4109.27917,-4107.358441,0.995,1
0.62,-4293.942301,5,fluB,-4109.27917,-4107.358441,0.995,1
0.63,-4286.114321,5,fluB,-4109.27917,-4107.358441,0.995,1
0.64,-4278.487885,5,fluB,-4109.27917,-4107.358441,0.995,1
0.65,-4271.059173,5,fluB,-4109.27917,-4107.358441,0.995,1
0.66,-4263.822441,5,fluB,-4109.27917,-4107.358441,0.995,1
0.67,-4256.773795,5,fluB,-4109.27917,-4107.358441,0.995,1
0.68,-4249.908269,5,fluB,-4109.27917,-4107.358441,0.995,1
0.69,-4243.221839,5,fluB,-4109.27917,-4107.358441,0.995,1
0.7,-4236.710582,5,fluB,-4109.27917,-4107.358441,0.995,1
0.71,-4230.37033,5,fluB,-4109.27917,-4107.358441,0.995,1
0.72,-4224.197436,5,fluB,-4109.27917,-4107.358441,0.995,1
0.73,-4218.187913,5,fluB,-4109.27917,-4107.358441,0.995,1
0.74,-4212.338324,5,fluB,-4109.27917,-4107.358441,0.995,1
0.75,-4206.645533,5,fluB,-4109.27917,-4107.358441,0.995,1
0.76,-4201.10586,5,fluB,-4109.27917,-4107.358441,0.995,1
0.77,-4195.71618,5,fluB,-4109.27917,-4107.358441,0.995,1
0.78,-4190.473538,5,fluB,-4109.27917,-4107.358441,0.995,1
0.79,-4185.374906,5,fluB,-4109.27917,-4107.358441,0.995,1
0.8,-4180.417357,5,fluB,-4109.27917,-4107.358441,0.995,1
0.81,-4175.598249,5,fluB,-4109.27917,-4107.358441,0.995,1
0.82,-4170.915059,5,fluB,-4109.27917,-4107.358441,0.995,1
0.83,-4166.364977,5,fluB,-4109.27917,-4107.358441,0.995,1
0.84,-4161.945628,5,fluB,-4109.27917,-4107.358441,0.995,1
0.85,-4157.654651,5,fluB,-4109.27917,-4107.358441,0.995,1
0.86,-4153.489821,5,fluB,-4109.27917,-4107.358441,0.995,1
0.87,-4149.448883,5,fluB,-4109.27917,-4107.358441,0.995,1
0.88,-4145.529841,5,fluB,-4109.27917,-4107.358441,0.995,1
0.89,-4141.730573,5,fluB,-4109.27917,-4107.358441,0.995,1
0.9,-4138.04926,5,fluB,-4109.27917,-4107.358441,0.995,1
0.91,-4134.484027,5,fluB,-4109.27917,-4107.358441,0.995,1
0.92,-4131.033088,5,fluB,-4109.27917,-4107.358441,0.995,1
0.93,-4127.694856,5,fluB,-4109.27917,-4107.358441,0.995,1
0.94,-4124.467702,5,fluB,-4109.27917,-4107.358441,0.995,1
0.95,-4121.350057,5,fluB,-4109.27917,-4107.358441,0.995,1
0.96,-4118.340621,5,fluB,-4109.27917,-4107.358441,0.995,1
0.97,-4115.437934,5,fluB,-4109.27917,-4107.358441,0.995,1
0.98,-4112.640776,5,fluB,-4109.27917,-4107.358441,0.995,1
0.99,-4109.948071,5,fluB,-4109.27917,-4107.358441,0.995,1
1,-4107.358441,5,fluB,-4109.27917,-4107.358441,0.995,1
