"HHS_region","pathogen2","psi","loglik"
10,"fluA",0.71,-5067.36750321598
10,"fluA",0.74,-5065.43764671759
10,"fluA",0.77,-5063.32341699355
10,"fluA",0.8,-5060.85825435243
10,"fluA",0.83,-5058.4770984946
10,"fluA",0.86,-5056.52349008054
10,"fluA",0.89,-5054.0173786765
10,"fluA",0.92,-5051.89129492188
10,"fluA",0.95,-5049.93370935144
10,"fluA",0.98,-5047.68779342713
