"HHS_region","pathogen2","psi","loglik"
7,"fluA",0.71,-4445.3013721997
7,"fluA",0.74,-4445.51996716486
7,"fluA",0.77,-4445.73727748401
7,"fluA",0.8,-4353.19541366541
7,"fluA",0.83,-4446.16805975082
7,"fluA",0.86,-4446.38154200431
7,"fluA",0.89,-4349.11158568758
7,"fluA",0.92,-4446.80470864838
7,"fluA",0.95,-4447.014405329
7,"fluA",0.98,-4447.22284098831
