"HHS_region","pathogen2","psi","loglik"
8,"fluA",0.71,-8438.46818066599
8,"fluA",0.74,-8430.82815588013
8,"fluA",0.77,-8423.31221781285
8,"fluA",0.8,-8415.91233763714
8,"fluA",0.83,-8408.46691411551
8,"fluA",0.86,-8401.06890704139
8,"fluA",0.89,-8393.73799161972
8,"fluA",0.92,-8386.39115956088
8,"fluA",0.95,-8379.1151162725
8,"fluA",0.98,-8371.85634306609
