"HHS_region","pathogen2","psi","loglik"
4,"fluA",0.01,-12691.5604577262
4,"fluA",0.04,-12691.9642617136
4,"fluA",0.07,-12692.3644610169
4,"fluA",0.1,-12692.761211715
4,"fluA",0.13,-12693.1544861341
4,"fluA",0.16,-12693.5443793695
4,"fluA",0.19,-12693.9310040906
4,"fluA",0.22,-12694.3142669223
4,"fluA",0.25,-12694.6941661355
4,"fluA",0.28,-12695.0706650569
