"HHS_region","pathogen2","psi","loglik"
4,"fluA",0,-12691.4216662525
4,"fluA",0.1,-12692.7612121853
4,"fluA",0.2,-12694.0591290878
4,"fluA",0.3,-12695.3198702341
4,"fluA",0.4,-12696.5431047564
4,"fluA",0.5,-12697.7280969058
4,"fluA",0.6,-12698.8738802094
4,"fluA",0.7,-12699.9798047599
4,"fluA",0.8,-12701.0447637966
4,"fluA",0.9,-12702.0679134331
4,"fluA",1,-12703.0484125921
4,"fluA",1.00180936022796e-05,-12691.4218927434
