"HHS_region","pathogen2","psi","loglik"
9,"fluA",0.71,-10667.6595347586
9,"fluA",0.74,-10655.0632148261
9,"fluA",0.77,-10651.2834074245
9,"fluA",0.8,-10642.8117643633
9,"fluA",0.83,-10632.0368033973
9,"fluA",0.86,-10626.2977620202
9,"fluA",0.89,-10628.4921346529
9,"fluA",0.92,-10623.4505947456
9,"fluA",0.95,-10610.4382814109
9,"fluA",0.98,-10595.7210515881
