"HHS_region","pathogen2","psi","loglik"
9,"fluB",0,-6471.08505841959
9,"fluB",0.03,-6468.2644154223
9,"fluB",0.06,-6483.59577705669
9,"fluB",0.09,-6478.08481078484
9,"fluB",0.12,-6472.42142260976
9,"fluB",0.15,-6481.16626663497
9,"fluB",0.18,-6490.74966587912
9,"fluB",0.21,-6483.90310496996
9,"fluB",0.24,-6475.86595217518
9,"fluB",0.27,-6485.80652657406
9,"fluB",0.3,-6481.06946032675
