"HHS_region","pathogen2","psi","loglik"
3,"fluB",0.01,-2292.08267657475
3,"fluB",0.04,-2292.26180242191
3,"fluB",0.07,-2292.44325296806
3,"fluB",0.1,-2292.62716169708
3,"fluB",0.13,-2224.29616337726
3,"fluB",0.16,-2224.2833380574
3,"fluB",0.19,-2293.1935248851
3,"fluB",0.22,-2293.38716191596
3,"fluB",0.25,-2293.58326413944
3,"fluB",0.28,-2224.23717625294
