"HHS_region","pathogen2","psi","loglik"
4,"fluB",0,-4587.58389424987
4,"fluB",0.1,-4591.86801238255
4,"fluB",0.2,-4596.09774253636
4,"fluB",0.3,-4600.2267306376
4,"fluB",0.4,-4604.18387282953
4,"fluB",0.5,-4607.8696721767
4,"fluB",0.6,-4659.04553635229
4,"fluB",0.7,-4660.41345070064
4,"fluB",0.8,-4617.26869317049
4,"fluB",0.9,-4620.09204786026
4,"fluB",1,-4664.59139826821
