"HHS_region","pathogen2","psi","loglik"
7,"fluB",0,-2259.09263948886
7,"fluB",0.1,-2372.41390378653
7,"fluB",0.2,-2258.11314124817
7,"fluB",0.3,-2372.32597069659
7,"fluB",0.4,-2257.70221106505
7,"fluB",0.5,-2257.5604325532
7,"fluB",0.6,-2372.19957706238
7,"fluB",0.7,-2372.15889444175
7,"fluB",0.8,-2256.16452075764
7,"fluB",0.9,-2255.15898291887
7,"fluB",1,-2255.59100967609
