"HHS_region","pathogen2","psi","loglik"
7,"fluB",0.7,-2256.44781226843
7,"fluB",0.73,-2255.63849751355
7,"fluB",0.76,-2281.14478776147
7,"fluB",0.79,-2255.69363452623
7,"fluB",0.82,-2255.85097178669
7,"fluB",0.85,-2287.69757506001
7,"fluB",0.88,-2372.08751830412
7,"fluB",0.91,-2292.05438911015
7,"fluB",0.94,-2372.06422331657
7,"fluB",0.97,-2254.69322554054
7,"fluB",1,-2372.04119369469
