"HHS_region","pathogen2","chi","loglik"
9,"fluB",0,-7135.02723235482
9,"fluB",0.1,-7104.36453061228
9,"fluB",0.2,-7091.12622301445
9,"fluB",0.3,-7092.72125329795
9,"fluB",0.4,-7106.07633769016
9,"fluB",0.5,-6580.61426115157
9,"fluB",0.6,-6478.45674478531
9,"fluB",0.7,-6519.14874558392
9,"fluB",0.8,-6684.90147091555
9,"fluB",0.9,-7333.33439802153
9,"fluB",1,-8208.70328393227
