"HHS_region","pathogen2","chi","loglik"
7,"fluB",0.482697793407256,-2288.2490448888
7,"fluB",0.512697793407256,-2283.52804228114
7,"fluB",0.542697793407256,-2267.65542877229
7,"fluB",0.572697793407256,-2261.93538181616
7,"fluB",0.602697793407256,-2257.679393272
7,"fluB",0.632697793407256,-2288.23428611786
7,"fluB",0.662697793407256,-2255.23364898375
7,"fluB",0.692697793407256,-2334.61558349402
7,"fluB",0.722697793407256,-2373.05654774343
7,"fluB",0.752697793407256,-2374.64883532417
7,"fluB",0.782697793407256,-2373.28132862472
